timestamp,app,resolution,isReIntervention,interventionDuration,timezone,interventionType
1751127447.541754,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751127486.9538388,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751127491.518489,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751131097.25914,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751168587.183967,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751169248.568778,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751169385.610436,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751170754.097693,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751171194.291665,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751172305.670268,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751173035.1555371,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751174118.973496,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751174485.7091122,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751176216.700897,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751176318.691683,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751178056.526499,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751178059.043632,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751179662.840764,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751179679.380518,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751179961.578382,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751180441.546787,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751180446.820895,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751183726.5426311,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751183803.735244,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751194268.715537,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751194442.555157,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751194488.898611,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751205813.292173,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751206562.434684,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751206587.696464,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751206619.003395,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751206846.728364,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751207773.094377,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751209218.409991,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751210037.419776,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751210423.6389508,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751215174.93804,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751220224.474409,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751220273.713448,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751220504.89856,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751220891.46872,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751222599.369841,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751222969.080509,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751225640.995346,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751226648.227387,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751227093.902714,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751227492.088135,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751231400.2533622,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751233322.42304,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751233614.3528829,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751233768.61638,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751233889.357415,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751233966.945208,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751234124.816234,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751234210.066617,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751234447.96278,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751263532.328289,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751264993.0812001,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751265191.664418,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751265396.5388799,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751265774.202302,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751266939.894476,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751272859.484488,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751278095.738034,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751286340.776536,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751286670.042258,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751286839.210422,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751289025.9679189,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751289240.062963,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751291319.024287,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751291382.523319,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751291604.7450418,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751292988.588803,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751293009.8371382,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751293170.4250941,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751293494.00849,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751299237.508325,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751299438.837391,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751300947.438696,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751301976.255285,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751304056.839854,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751304545.469866,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751340196.941073,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751340778.5550961,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751348199.785933,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751348315.8400578,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751348381.354574,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751354694.062698,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751354738.428451,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751365446.5124888,instagram,dismissedAppOpening,False,1.5,Asia/Kolkata,breathingExercise
1751365570.498374,instagram,openedApp,False,1.5,Asia/Kolkata,breathingExercise
1751370948.927392,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751372029.821306,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751372039.843746,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751372255.963924,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751372790.891193,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751375548.789266,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751377445.640339,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751378263.922655,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751378557.618991,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751382521.306199,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751382751.2405748,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751383385.3758268,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751383418.5026112,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751383820.686438,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751387699.0432339,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751388445.8415918,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751390847.7423449,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751391130.681607,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751430178.207498,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751430368.6246781,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751433147.177717,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751433156.254206,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751436804.5741181,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751436955.975321,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751439580.191526,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751439894.153874,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751439958.0437388,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751441872.2145839,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751441880.7505388,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751442123.6765208,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751442696.930128,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751442725.3110619,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751447971.62577,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751448192.943503,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751449923.513082,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751452445.29691,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751452691.795627,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751458597.629365,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751465311.866737,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751465567.618439,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751466562.535324,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751466953.5266418,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751466975.297467,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751467642.0575771,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751473748.714704,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751476548.297704,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751483236.071589,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751515829.349956,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751516057.926614,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751518492.099739,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751518537.898948,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751518615.303522,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751519557.94017,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751519581.53505,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751523105.038279,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751528744.544862,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751530566.068349,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751534922.887679,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751536812.641439,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751537319.206754,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751546339.3671331,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751547849.759362,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751555414.973763,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751555948.325767,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751558350.03913,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751559161.5883,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751599340.369903,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751602252.225769,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751603583.867087,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751604403.396275,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751612317.695837,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751612910.415382,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751613991.293829,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751614787.501206,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751614961.137043,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751616025.600471,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751623240.023368,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751644655.582615,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751644668.121611,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751645576.872688,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751652468.73206,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751687768.704848,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751687915.254304,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751688094.7703428,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751688105.413368,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751689178.4944549,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751705776.203044,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751706780.314042,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751730690.411423,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751731047.060921,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751731201.730511,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751735156.398615,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751747915.126315,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751772291.9605289,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751783329.7209811,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751789710.9918919,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751793637.129321,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751817245.184906,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751817515.6115851,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751830841.199407,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751830941.584054,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751832895.2944732,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751833158.188101,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751864494.524362,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751864653.5596042,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751869020.949552,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751871801.61945,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751871953.8834062,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751872077.226481,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751875575.795024,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751877521.209546,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751877774.998477,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751904321.089744,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751904933.7905211,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751905011.91746,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751906425.798897,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751906764.924005,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751906774.2088552,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751909878.441786,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751913502.6068869,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751951665.420813,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751952797.249562,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751960157.346116,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751960347.287574,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751960613.529622,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751961545.0908499,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751961815.077721,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751967632.507046,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751967994.473484,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751968116.882379,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751972972.137042,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751982864.1853251,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751983068.01615,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751983218.157175,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751991446.194623,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751991957.005832,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751992158.0672522,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751992370.9599118,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751992739.646678,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751992917.0490642,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751993061.3865929,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751993555.158478,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751993614.78363,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751997792.453426,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
1751998038.850472,instagram,dismissedAppOpening,False,3.0,Asia/Kolkata,breathingExercise
1751998183.9062781,instagram,openedApp,False,3.0,Asia/Kolkata,breathingExercise
