timezone,app,resolution,timestamp,isReIntervention,interventionType,interventionDuration,purpose
America/Mexico_City,instagram,openedApp,1750443313.925581,False,breathingExercise,1.5,ig
America/Mexico_City,instagram,openedApp,1750443722.7035022,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750443833.511841,False,breathingExercise,1.5,gg
America/Mexico_City,whastapp,openedApp,1750444096.675214,False,breathingExercise,1.5,ig
America/Mexico_City,instagram,openedApp,1750444170.3573651,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750445358.545096,False,breathingExercise,1.5,i
America/Mexico_City,instagram,dismissedAppOpening,1750445632.683267,False,breathingExercise,1.5,
America/Mexico_City,whastapp,openedApp,1750447088.810626,False,breathingExercise,1.5,m
America/Mexico_City,whastapp,openedApp,1750448480.329938,False,breathingExercise,1.5,p
America/Mexico_City,twitter,openedApp,1750448788.277571,False,breathingExercise,1.5,n
America/Mexico_City,twitter,dismissedAppOpening,1750449326.28436,False,breathingExercise,1.5,
America/Mexico_City,whastapp,openedApp,1750449371.042022,False,breathingExercise,1.5,m
America/Mexico_City,instagram,openedApp,1750449480.638348,False,breathingExercise,1.5,ig
America/Mexico_City,instagram,dismissedAppOpening,1750453149.60295,False,breathingExercise,1.5,
America/Mexico_City,instagram,openedApp,1750453159.9011579,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750455563.034313,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750456690.712757,False,breathingExercise,1.5,m
America/Mexico_City,whastapp,openedApp,1750457324.131892,False,breathingExercise,1.5,j
America/Mexico_City,instagram,dismissedAppOpening,1750458131.701968,False,breathingExercise,1.5,
America/Mexico_City,whastapp,openedApp,1750458475.681354,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750458710.522486,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750458766.510477,False,breathingExercise,1.5,f
America/Mexico_City,whastapp,openedApp,1750460623.445722,False,breathingExercise,1.5,h
America/Mexico_City,whastapp,openedApp,1750461059.201894,False,breathingExercise,1.5,j
America/Mexico_City,twitter,openedApp,1750461082.1281428,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750461177.653356,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750461379.659941,False,breathingExercise,1.5,m
America/Mexico_City,whastapp,openedApp,1750462229.0325809,False,breathingExercise,1.5,y
America/Mexico_City,instagram,openedApp,1750464062.042058,False,breathingExercise,1.5,ig
America/Mexico_City,instagram,openedApp,1750464349.684606,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750464403.636292,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750464636.334579,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750464748.430025,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750464928.439079,False,breathingExercise,1.5,ig
America/Mexico_City,whastapp,openedApp,1750465633.36195,False,breathingExercise,1.5,i
America/Mexico_City,instagram,openedApp,1750465649.9919338,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750466093.00208,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750466343.668356,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750466621.0919619,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750467274.9466438,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750468996.576281,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750469286.387778,False,breathingExercise,1.5,m
America/Mexico_City,whastapp,openedApp,1750470051.737185,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750470313.687876,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750470578.594301,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750470792.477468,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750470816.308066,False,breathingExercise,1.5,jajajaja 
America/Mexico_City,whastapp,openedApp,1750471658.9024339,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750472544.118044,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750472686.7438722,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750473589.379871,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,dismissedAppOpening,1750474009.591006,False,journaling,,
America/Mexico_City,whastapp,openedApp,1750474022.97793,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,dismissedAppOpening,1750474496.227839,False,journaling,,
America/Mexico_City,whastapp,openedApp,1750474512.1399379,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,dismissedAppOpening,1750474770.190721,False,journaling,,
America/Mexico_City,instagram,dismissedAppOpening,1750474780.0133271,False,journaling,,
America/Mexico_City,instagram,dismissedAppOpening,1750475094.3875299,False,journaling,,
America/Mexico_City,instagram,openedApp,1750475109.635195,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750475883.946538,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750475971.1352649,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750477406.075486,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750478064.5605268,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750478276.2381148,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750478324.292913,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750478856.151394,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750480440.084595,False,breathingExercise,1.5,j
America/Mexico_City,instagram,openedApp,1750480513.179216,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750481289.330461,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750481489.236741,False,breathingExercise,1.5,og
America/Mexico_City,instagram,openedApp,1750481509.7735271,False,breathingExercise,1.5,i
America/Mexico_City,whastapp,openedApp,1750482838.501639,False,breathingExercise,1.5,j
America/Mexico_City,whastapp,openedApp,1750483709.235513,False,breathingExercise,1.5,i
America/Mexico_City,facebook,openedApp,1750483770.401468,False,breathingExercise,1.5,i
America/Mexico_City,whastapp,dismissedAppOpening,1750484236.412386,False,journaling,,
America/Mexico_City,whastapp,openedApp,1750484254.4533582,False,breathingExercise,1.5,s
America/Mexico_City,whastapp,dismissedAppOpening,1750484445.725637,False,journaling,,
America/Mexico_City,whastapp,openedApp,1750484460.293927,False,breathingExercise,1.5,w
America/Mexico_City,instagram,openedApp,1750485166.736233,False,breathingExercise,1.5,p
America/Mexico_City,whastapp,dismissedAppOpening,1750485241.523011,False,journaling,,
America/Mexico_City,whastapp,openedApp,1750485261.636029,False,breathingExercise,1.5,l
America/Mexico_City,instagram,openedApp,1750485407.941241,False,breathingExercise,1.5,k
America/Mexico_City,whastapp,dismissedAppOpening,1750485477.1360512,False,journaling,,
America/Mexico_City,whastapp,dismissedAppOpening,1750485545.4049191,False,journaling,,
America/Mexico_City,whastapp,dismissedAppOpening,1750485776.90595,False,journaling,,
America/Mexico_City,twitter,openedApp,1750489118.5821009,False,breathingExercise,1.5,j
America/Mexico_City,twitter,openedApp,1750489609.680973,False,breathingExercise,1.5,m
America/Mexico_City,twitter,dismissedAppOpening,1750490193.7647672,False,journaling,,
America/Mexico_City,amazon,dismissedAppOpening,1750609996.148766,False,journaling,,
America/Mexico_City,amazon,openedApp,1750635845.8286939,False,breathingExercise,1.5,vino
America/Monterrey,instagram,openedApp,1750704981.277087,False,breathingExercise,1.5,yoga
America/Monterrey,instagram,dismissedAppOpening,1750705332.383827,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750705631.470687,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750705640.8929548,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750714056.6602411,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750714236.34897,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750714251.006287,False,breathingExercise,1.5,w
America/Monterrey,instagram,openedApp,1750719507.371062,False,breathingExercise,1.5,3 min
America/Monterrey,instagram,dismissedAppOpening,1750720053.226073,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750720246.810554,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750721933.8254519,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750722045.550082,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750722082.8417869,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750722137.703949,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750732614.697802,False,journaling,,
America/Monterrey,twitter,openedApp,1750733772.229008,False,breathingExercise,1.5,check
America/Monterrey,instagram,openedApp,1750736052.807472,False,breathingExercise,1.5,ch
America/Monterrey,twitter,openedApp,1750739002.554488,False,breathingExercise,1.5,m
America/Monterrey,twitter,openedApp,1750740357.590425,False,breathingExercise,1.5,news
America/Monterrey,instagram,openedApp,1750745382.0249372,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1750745866.0446029,False,breathingExercise,1.5,fallecimiento 
America/Monterrey,instagram,dismissedAppOpening,1750746072.435971,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750746097.1228151,False,breathingExercise,1.5,falle
America/Monterrey,instagram,openedApp,1750765008.585648,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750766152.4660459,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750768420.2616482,False,breathingExercise,1.5,3 min
America/Monterrey,twitter,dismissedAppOpening,1750768632.9770222,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750769394.732182,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750769405.600142,False,breathingExercise,1.5,3 min
America/Monterrey,instagram,openedApp,1750771874.166276,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750772683.492876,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750772696.6190162,False,breathingExercise,1.5,n
America/Monterrey,amazon,dismissedAppOpening,1750773537.31163,False,breathingExercise,1.5,
America/Monterrey,amazon,dismissedAppOpening,1750773538.1277828,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750779907.586183,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750779917.0801458,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750780586.710638,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750780597.071394,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1750780631.7794461,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750784792.289185,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750784819.058589,False,breathingExercise,1.5,
America/Monterrey,amazon,openedApp,1750785208.943867,False,breathingExercise,1.5,h
America/Monterrey,amazon,openedApp,1750785534.563236,False,breathingExercise,1.5,h
America/Monterrey,instagram,dismissedAppOpening,1750786590.858187,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750786608.8165069,False,breathingExercise,1.5,3min
America/Monterrey,instagram,openedApp,1750786940.3047318,False,breathingExercise,1.5,j
America/Monterrey,twitter,openedApp,1750787014.2829762,False,breathingExercise,1.5,j
America/Monterrey,twitter,dismissedAppOpening,1750787639.7871242,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750787729.444044,False,breathingExercise,1.5,h
America/Monterrey,instagram,dismissedAppOpening,1750788981.8531098,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750789323.983406,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750790782.534426,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750790792.534971,False,breathingExercise,1.5,msj
America/Monterrey,instagram,openedApp,1750792131.732811,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1750792612.440359,False,breathingExercise,1.5,j
America/Monterrey,twitter,openedApp,1750792683.2355618,False,breathingExercise,1.5,b
America/Monterrey,facebook,openedApp,1750792783.55118,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750792852.4067569,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750794937.599021,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1750796764.247968,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750798472.957324,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750798626.177699,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750799095.219037,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750802865.714236,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750803186.865732,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750803189.5381122,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750803207.4696832,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750803211.159245,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750803251.378912,False,breathingExercise,1.5,k
America/Monterrey,twitter,openedApp,1750803972.422657,False,breathingExercise,1.5,x
America/Monterrey,twitter,dismissedAppOpening,1750804172.29451,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1750804175.578844,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750804210.537084,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750804213.759855,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750804297.5193439,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750804300.5677528,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750805977.115168,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1750814101.1309052,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750814716.401098,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750814799.039238,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750816760.39957,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750829726.8501658,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750830085.011261,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750830088.883669,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750830132.995171,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750830136.481038,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750830137.406193,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750830149.898499,False,breathingExercise,1.5,j
America/Monterrey,facebook,openedApp,1750851000.6576328,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750851078.573441,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750852435.1360312,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750852438.629535,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750856836.2863278,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750856845.657449,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750859276.716597,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750859302.806695,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750864394.87118,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1750868245.695341,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1750869826.188981,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1750870062.890273,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750870441.616755,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750872058.113199,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1750872319.101686,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750872326.149416,False,breathingExercise,1.5,i
America/Monterrey,twitter,openedApp,1750873266.963491,False,breathingExercise,1.5,c
America/Monterrey,twitter,dismissedAppOpening,1750873473.7292562,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750873795.726943,False,breathingExercise,1.5,
America/Monterrey,facebook,dismissedAppOpening,1750873803.3151522,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750873879.4709039,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1750874371.047433,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1750874625.873935,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750874633.45959,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1750880319.717504,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750880327.346519,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750885838.051863,False,breathingExercise,1.5,k
America/Monterrey,facebook,dismissedAppOpening,1750886017.750379,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750886571.5577312,False,breathingExercise,1.5,h
America/Monterrey,facebook,dismissedAppOpening,1750886833.246337,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750889831.003159,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1750890061.397943,False,breathingExercise,1.5,y
America/Monterrey,twitter,openedApp,1750890096.64448,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1750890265.311445,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1750890910.039486,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750890915.1021261,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750890917.930382,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750890928.311284,False,breathingExercise,1.5,ig
America/Monterrey,instagram,dismissedAppOpening,1750893076.5528178,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750894297.3557339,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1750894668.575293,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750894671.745872,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750895341.8253322,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750895910.3786712,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1750896399.3535209,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1750896905.820267,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750897218.535647,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750897230.009777,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750897614.415559,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750897618.8787851,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750898003.448053,False,breathingExercise,1.5,k
America/Monterrey,facebook,openedApp,1750898618.947063,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750898946.859496,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750898961.1166902,False,breathingExercise,1.5,u
America/Monterrey,facebook,dismissedAppOpening,1750899104.3084831,False,breathingExercise,1.5,
America/Monterrey,facebook,dismissedAppOpening,1750899108.4859161,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1750899117.351344,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1750908188.588855,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750908704.900783,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1750909404.769711,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750909417.750371,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1750909732.778647,False,breathingExercise,1.5,
America/Monterrey,facebook,dismissedAppOpening,1750909933.143651,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1750909943.314712,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750911726.371368,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750912231.4333649,False,breathingExercise,1.5,k
America/Monterrey,twitter,openedApp,1750942159.4752011,False,breathingExercise,1.5,c
America/Monterrey,twitter,dismissedAppOpening,1750942551.3184562,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1750942567.447752,False,breathingExercise,1.5,open
America/Monterrey,instagram,openedApp,1750946758.821331,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1750947630.351881,False,breathingExercise,1.5,e
America/Monterrey,instagram,openedApp,1750947980.814081,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1750949518.8990278,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750951008.153582,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750951025.505059,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750951261.742068,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750951385.359736,False,breathingExercise,1.5,n
America/Monterrey,instagram,openedApp,1750954169.539104,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1750954617.449611,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1750954831.621791,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750955857.117828,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1750956961.814775,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750956969.87493,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750957233.84275,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750957242.232574,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750957477.82023,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750957674.515195,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750957683.4504871,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1750958342.033462,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750958774.532991,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750958799.990268,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750964834.673489,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1750965119.013846,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1750965736.535205,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1750965979.268059,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750972928.685576,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750972937.549962,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1750974123.560005,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1750977171.425798,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1750980462.019594,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750981531.163437,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1750981942.461369,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1750982008.677777,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1750982278.127952,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1750986771.70351,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1750987063.040839,False,breathingExercise,1.5,k
America/Monterrey,twitter,openedApp,1750987164.237562,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1750987977.64903,False,breathingExercise,1.5,t
America/Monterrey,instagram,openedApp,1750999946.914833,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751000165.982666,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751000175.234182,False,breathingExercise,1.5,a
America/Monterrey,instagram,openedApp,1751001141.969574,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751027864.002538,False,breathingExercise,1.5,j
America/Monterrey,twitter,openedApp,1751028052.8161678,False,breathingExercise,1.5,news
America/Monterrey,twitter,openedApp,1751028355.246739,False,breathingExercise,1.5,h
America/Monterrey,instagram,openedApp,1751031098.2741508,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751031498.2627668,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751031506.17455,False,breathingExercise,1.5,f
America/Monterrey,instagram,openedApp,1751036692.077954,False,breathingExercise,1.5,q
America/Monterrey,instagram,openedApp,1751037110.493161,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1751037397.262115,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751037411.3220549,False,breathingExercise,1.5,b
America/Monterrey,instagram,openedApp,1751037583.369581,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751037863.196162,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751037867.34992,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751039408.0224838,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751040082.31146,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751040485.202652,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751040840.62573,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751040844.054662,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751040854.807615,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751041096.847774,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751042764.822237,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751046077.7852678,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751047327.3830051,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751047334.460253,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751050820.1127949,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751051043.466533,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751051060.033139,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751051064.533818,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751051184.704704,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751051773.955219,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751051802.7558799,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751057208.871115,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751057221.381765,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751057230.066578,False,breathingExercise,1.5,j
America/Monterrey,facebook,dismissedAppOpening,1751057297.448102,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751057312.700738,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751058170.8279471,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1751058937.017252,False,breathingExercise,1.5,l
America/Monterrey,instagram,openedApp,1751059240.135396,False,breathingExercise,1.5,k
America/Monterrey,twitter,openedApp,1751059365.7978811,False,breathingExercise,1.5,j
