interventionType,timestamp,timezone,isReIntervention,app,interventionDuration,resolution
breathingExercise,1752359166.4759011,America/Denver,False,instagram,6,openedApp
breathingExercise,1752359887.056186,America/Denver,False,instagram,6,openedApp
breathingExercise,1752360439.805162,America/Denver,False,instagram,6,openedApp
breathingExercise,1752366420.2424932,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752366784.1467118,America/Denver,False,instagram,6,openedApp
breathingExercise,1752367741.764734,America/Denver,False,instagram,6,openedApp
breathingExercise,1752367930.929604,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752369903.8662682,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752370573.820287,America/Denver,False,instagram,6,openedApp
breathingExercise,1752371235.179903,America/Denver,False,instagram,6,openedApp
breathingExercise,1752372640.4187799,America/Denver,False,instagram,6,openedApp
breathingExercise,1752376055.6555672,America/Denver,False,instagram,6,openedApp
breathingExercise,1752376163.0745258,America/Denver,False,instagram,6,openedApp
breathingExercise,1752376466.860225,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752383203.956253,America/Denver,False,instagram,6,openedApp
breathingExercise,1752383824.528352,America/Denver,False,instagram,6,openedApp
breathingExercise,1752384855.483852,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752385818.739993,America/Denver,False,instagram,6,openedApp
breathingExercise,1752415683.140888,America/Denver,False,instagram,6,openedApp
breathingExercise,1752420231.8981571,America/Denver,False,instagram,6,openedApp
breathingExercise,1752420297.427736,America/Denver,False,instagram,6,openedApp
breathingExercise,1752439943.6766682,America/Denver,False,instagram,6,openedApp
breathingExercise,1752450424.8768291,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752451711.279715,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752452011.295971,America/Denver,False,instagram,6,openedApp
breathingExercise,1752456643.49889,America/Denver,False,instagram,6,openedApp
breathingExercise,1752459065.237047,America/Denver,False,instagram,6,openedApp
breathingExercise,1752459721.566881,America/Denver,False,instagram,6,openedApp
breathingExercise,1752464056.34173,America/Denver,False,instagram,6,openedApp
breathingExercise,1752508087.663389,America/Denver,False,instagram,6,openedApp
breathingExercise,1752510203.4550672,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752510563.323348,America/Denver,False,instagram,6,openedApp
breathingExercise,1752510746.264924,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752511436.509948,America/Denver,False,instagram,6,openedApp
breathingExercise,1752511709.915818,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752511762.2149649,America/Denver,False,instagram,6,openedApp
breathingExercise,1752511849.64588,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752514392.707203,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752515674.17853,America/Denver,False,instagram,6,openedApp
breathingExercise,1752517665.756794,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752519393.127615,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752519859.772078,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752520304.689413,America/Denver,False,instagram,6,openedApp
breathingExercise,1752526174.79907,America/Denver,False,instagram,6,openedApp
breathingExercise,1752526269.5875,America/Denver,False,instagram,6,openedApp
breathingExercise,1752526298.955317,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752526312.18579,America/Denver,False,instagram,6,openedApp
breathingExercise,1752526841.353344,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752530442.922411,America/Denver,False,instagram,6,openedApp
breathingExercise,1752531544.054069,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752532468.300256,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752532904.526401,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752533326.0696979,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752534138.458644,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752535189.032726,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752535602.745675,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752536340.734476,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752537977.706011,America/Denver,False,instagram,6,openedApp
breathingExercise,1752539765.875037,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752543987.470914,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752544512.322884,America/Denver,False,instagram,6,openedApp
breathingExercise,1752545584.567564,America/Denver,False,instagram,6,openedApp
breathingExercise,1752546129.0856972,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752546654.73917,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752548566.026651,America/Denver,False,instagram,6,openedApp
breathingExercise,1752548820.128124,America/Denver,False,instagram,6,openedApp
breathingExercise,1752549473.439822,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752552521.574717,America/Denver,False,instagram,6,openedApp
breathingExercise,1752554129.878135,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752554193.336225,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752554237.8424392,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752556772.5330648,America/Denver,False,instagram,6,openedApp
breathingExercise,1752557288.612454,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752558209.930896,America/Denver,False,instagram,6,openedApp
breathingExercise,1752561848.066988,America/Denver,False,instagram,6,openedApp
breathingExercise,1752588753.942065,America/Denver,False,instagram,6,openedApp
breathingExercise,1752589301.294008,America/Denver,False,instagram,6,openedApp
breathingExercise,1752589648.53755,America/Denver,False,instagram,6,openedApp
breathingExercise,1752596106.755574,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752596365.371341,America/Denver,False,instagram,6,openedApp
breathingExercise,1752607206.346795,America/Denver,False,instagram,6,openedApp
breathingExercise,1752607847.514594,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752610626.770275,America/Denver,False,instagram,6,openedApp
breathingExercise,1752612349.5054631,America/Denver,False,instagram,6,openedApp
breathingExercise,1752612778.881335,America/Denver,False,instagram,6,openedApp
breathingExercise,1752619545.690109,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752620369.630703,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752620457.292892,America/Denver,False,instagram,6,openedApp
breathingExercise,1752620646.7498698,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752625979.0606542,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752629487.918287,America/Denver,False,instagram,6,openedApp
breathingExercise,1752629809.226018,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752630348.7779632,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752630571.054894,America/Denver,False,instagram,6,openedApp
breathingExercise,1752633515.2599711,America/Denver,False,instagram,6,openedApp
breathingExercise,1752639734.934286,America/Denver,False,instagram,6,openedApp
breathingExercise,1752641599.4951,America/Denver,False,instagram,6,openedApp
breathingExercise,1752642160.166953,America/Denver,False,instagram,6,openedApp
breathingExercise,1752642684.743942,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752646426.700064,America/Denver,False,instagram,6,openedApp
breathingExercise,1752648059.501679,America/Denver,False,instagram,6,openedApp
breathingExercise,1752684210.8498259,America/Denver,False,instagram,6,openedApp
breathingExercise,1752684818.592802,America/Denver,False,instagram,6,openedApp
breathingExercise,1752685533.6526918,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752687809.3956861,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752689944.846229,America/Denver,False,instagram,6,openedApp
breathingExercise,1752690128.00284,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752690749.240133,America/Denver,False,instagram,6,openedApp
breathingExercise,1752690976.77559,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752691748.1828241,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752702150.011328,America/Denver,False,instagram,6,openedApp
breathingExercise,1752706380.539503,America/Denver,False,instagram,6,openedApp
breathingExercise,1752711042.5310988,America/Denver,False,instagram,6,openedApp
breathingExercise,1752711756.995895,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752717631.3514562,America/Denver,False,instagram,6,openedApp
breathingExercise,1752717718.039159,America/Denver,False,instagram,6,openedApp
breathingExercise,1752724094.7374601,America/Denver,False,instagram,6,openedApp
breathingExercise,1752742047.376354,America/Denver,False,instagram,6,openedApp
breathingExercise,1752742746.3124108,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752743500.97732,America/Denver,False,instagram,6,openedApp
breathingExercise,1752743615.440229,America/Denver,False,instagram,6,openedApp
breathingExercise,1752768956.98405,America/Denver,False,instagram,6,openedApp
breathingExercise,1752770333.498271,America/Denver,False,instagram,6,openedApp
breathingExercise,1752772177.6667929,America/Denver,False,instagram,6,openedApp
breathingExercise,1752773123.3075671,America/Denver,False,instagram,6,openedApp
breathingExercise,1752773703.962297,America/Denver,False,instagram,6,openedApp
breathingExercise,1752778697.123394,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752778885.28286,America/Denver,False,instagram,6,openedApp
breathingExercise,1752780744.101554,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752780745.140298,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752780758.590924,America/Denver,False,instagram,6,openedApp
breathingExercise,1752780810.948295,America/Denver,False,instagram,6,openedApp
breathingExercise,1752780954.429518,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752786185.625097,America/Denver,False,instagram,6,openedApp
breathingExercise,1752787744.058223,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752799805.60185,America/Denver,False,instagram,6,openedApp
breathingExercise,1752800898.979206,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752808464.0021229,America/Denver,False,instagram,6,openedApp
breathingExercise,1752808549.8641129,America/Denver,False,instagram,6,openedApp
breathingExercise,1752810725.5008721,America/Denver,False,instagram,6,openedApp
breathingExercise,1752811809.2366018,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752818917.583675,America/Denver,False,instagram,6,openedApp
breathingExercise,1752819110.92562,America/Denver,False,instagram,6,openedApp
breathingExercise,1752851099.020822,America/Denver,False,instagram,6,openedApp
breathingExercise,1752855108.869457,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752855436.917628,America/Denver,False,instagram,6,openedApp
breathingExercise,1752872229.081653,America/Denver,False,instagram,6,openedApp
breathingExercise,1752875691.306107,America/Denver,False,instagram,6,openedApp
breathingExercise,1752883112.394078,America/Denver,False,instagram,6,openedApp
breathingExercise,1752883237.708377,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1752929985.375403,America/Denver,False,instagram,6,openedApp
breathingExercise,1752932264.039122,America/Denver,False,instagram,6,openedApp
breathingExercise,1752932792.683193,America/Denver,False,instagram,6,openedApp
breathingExercise,1752940043.660681,America/Denver,False,instagram,6,openedApp
breathingExercise,1752940141.5664392,America/Denver,False,instagram,6,openedApp
breathingExercise,1752942254.814518,America/Denver,False,instagram,6,openedApp
breathingExercise,1752946429.749208,America/Denver,False,instagram,6,openedApp
breathingExercise,1752947245.3356152,America/Denver,False,instagram,6,openedApp
breathingExercise,1752947631.1031241,America/Denver,False,instagram,6,openedApp
breathingExercise,1752961108.6746268,America/New_York,False,instagram,6,openedApp
breathingExercise,1752968735.378021,America/New_York,False,instagram,6,openedApp
breathingExercise,1752969228.259009,America/New_York,False,instagram,6,openedApp
breathingExercise,1752969331.010778,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1752969367.6687179,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1752972684.848341,America/New_York,False,instagram,6,openedApp
breathingExercise,1752974663.285634,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1752974664.4836411,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1752974666.349043,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1752976377.1775842,America/New_York,False,instagram,6,openedApp
breathingExercise,1753018310.957304,America/New_York,False,instagram,6,openedApp
breathingExercise,1753018795.568993,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753018836.0187058,America/New_York,False,instagram,6,openedApp
breathingExercise,1753019598.269816,America/New_York,False,instagram,6,openedApp
breathingExercise,1753020183.101407,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753021685.495473,America/New_York,False,instagram,6,openedApp
breathingExercise,1753022133.302906,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753024644.405371,America/New_York,False,instagram,6,openedApp
breathingExercise,1753028391.5159168,America/New_York,False,instagram,6,openedApp
breathingExercise,1753028460.740519,America/New_York,False,instagram,6,openedApp
breathingExercise,1753030164.629095,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753031255.138303,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753031271.23104,America/New_York,False,instagram,6,openedApp
breathingExercise,1753032182.959553,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753032817.233247,America/New_York,False,instagram,6,openedApp
breathingExercise,1753032877.404389,America/New_York,False,instagram,6,openedApp
breathingExercise,1753033245.047622,America/New_York,False,instagram,6,openedApp
breathingExercise,1753033616.100847,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753034011.9013538,America/New_York,False,instagram,6,openedApp
breathingExercise,1753041063.288505,America/New_York,False,instagram,6,openedApp
breathingExercise,1753042026.6457639,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753045995.6933541,America/New_York,False,instagram,6,openedApp
breathingExercise,1753047043.883456,America/New_York,False,instagram,6,openedApp
breathingExercise,1753052328.2629352,America/New_York,False,instagram,6,openedApp
breathingExercise,1753052575.332038,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753052907.239242,America/New_York,False,instagram,6,openedApp
breathingExercise,1753053334.274499,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753054204.803986,America/New_York,False,instagram,6,openedApp
breathingExercise,1753055052.836297,America/New_York,False,instagram,6,openedApp
breathingExercise,1753056781.7241402,America/New_York,False,instagram,6,openedApp
breathingExercise,1753057024.132069,America/New_York,False,instagram,6,openedApp
breathingExercise,1753058426.736536,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753061048.690222,America/New_York,False,instagram,6,openedApp
breathingExercise,1753061247.2304049,America/New_York,False,instagram,6,openedApp
breathingExercise,1753061484.362753,America/New_York,False,instagram,6,openedApp
breathingExercise,1753062516.532218,America/New_York,False,instagram,6,openedApp
breathingExercise,1753063505.0381188,America/New_York,False,instagram,6,openedApp
breathingExercise,1753098522.2704902,America/New_York,False,instagram,6,openedApp
breathingExercise,1753100339.946309,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753100925.0701818,America/New_York,False,instagram,6,openedApp
breathingExercise,1753101119.957669,America/New_York,False,instagram,6,openedApp
breathingExercise,1753102933.09241,America/New_York,False,instagram,6,openedApp
breathingExercise,1753105896.175585,America/New_York,False,instagram,6,openedApp
breathingExercise,1753112078.998036,America/New_York,False,instagram,6,openedApp
breathingExercise,1753114371.767108,America/New_York,False,instagram,6,openedApp
breathingExercise,1753117721.1315598,America/New_York,False,instagram,6,openedApp
breathingExercise,1753119504.218328,America/New_York,False,instagram,6,openedApp
breathingExercise,1753119643.766385,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753120969.9773932,America/New_York,False,instagram,6,openedApp
breathingExercise,1753121662.388585,America/New_York,False,instagram,6,openedApp
breathingExercise,1753122306.879363,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753124269.983141,America/New_York,False,instagram,6,openedApp
breathingExercise,1753129794.281138,America/New_York,False,instagram,6,openedApp
breathingExercise,1753130063.3569279,America/New_York,False,instagram,6,openedApp
breathingExercise,1753130176.747328,America/New_York,False,instagram,6,openedApp
breathingExercise,1753135839.564907,America/New_York,False,instagram,6,openedApp
breathingExercise,1753137237.00834,America/New_York,False,instagram,6,openedApp
breathingExercise,1753142098.201509,America/New_York,False,instagram,6,openedApp
breathingExercise,1753143132.070478,America/New_York,False,instagram,6,openedApp
breathingExercise,1753144719.022184,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753148742.669065,America/New_York,False,instagram,6,openedApp
breathingExercise,1753189232.9400048,America/New_York,False,instagram,6,openedApp
breathingExercise,1753192290.3846889,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753192316.9145188,America/New_York,False,instagram,6,openedApp
breathingExercise,1753192397.1844301,America/New_York,False,instagram,6,openedApp
breathingExercise,1753193219.595416,America/New_York,False,instagram,6,openedApp
breathingExercise,1753195308.879613,America/New_York,False,instagram,6,openedApp
breathingExercise,1753195918.791533,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753196212.07581,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753210118.2417932,America/New_York,False,instagram,6,openedApp
breathingExercise,1753211179.252448,America/New_York,False,instagram,6,openedApp
breathingExercise,1753212648.0100641,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753214089.46731,America/New_York,False,instagram,6,openedApp
breathingExercise,1753215801.007844,America/New_York,False,instagram,6,openedApp
breathingExercise,1753217155.336658,America/New_York,False,instagram,6,openedApp
breathingExercise,1753219643.0047069,America/New_York,False,instagram,6,openedApp
breathingExercise,1753224492.8901591,America/New_York,False,instagram,6,openedApp
breathingExercise,1753224894.931549,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753226880.017947,America/New_York,False,instagram,6,openedApp
breathingExercise,1753226927.0120668,America/New_York,False,instagram,6,openedApp
breathingExercise,1753228908.598143,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753229563.271976,America/New_York,False,instagram,6,openedApp
breathingExercise,1753230520.1133208,America/New_York,False,instagram,6,openedApp
breathingExercise,1753231757.741129,America/New_York,False,instagram,6,openedApp
breathingExercise,1753233038.4827209,America/New_York,False,instagram,6,openedApp
breathingExercise,1753233242.0385041,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753236580.525851,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753236898.374074,America/New_York,False,instagram,6,openedApp
breathingExercise,1753237001.753964,America/New_York,False,instagram,6,openedApp
breathingExercise,1753270243.5492601,America/New_York,False,instagram,6,openedApp
breathingExercise,1753272247.52709,America/New_York,False,instagram,6,openedApp
breathingExercise,1753272967.615769,America/New_York,False,instagram,6,openedApp
breathingExercise,1753273569.213366,America/New_York,False,instagram,6,openedApp
breathingExercise,1753274069.83119,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753285878.206623,America/New_York,False,instagram,6,openedApp
breathingExercise,1753287100.0466828,America/New_York,False,instagram,6,openedApp
breathingExercise,1753289273.047473,America/New_York,False,instagram,6,openedApp
breathingExercise,1753290515.065117,America/New_York,False,instagram,6,openedApp
breathingExercise,1753293546.966244,America/New_York,False,instagram,6,openedApp
breathingExercise,1753295196.2179232,America/New_York,False,instagram,6,openedApp
breathingExercise,1753295324.174312,America/New_York,False,instagram,6,openedApp
breathingExercise,1753300111.853369,America/New_York,False,instagram,6,openedApp
breathingExercise,1753303220.351202,America/New_York,False,instagram,6,openedApp
breathingExercise,1753309206.409792,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753309463.617249,America/New_York,False,instagram,6,openedApp
breathingExercise,1753309632.016119,America/New_York,False,instagram,6,openedApp
breathingExercise,1753310177.869411,America/New_York,False,instagram,6,openedApp
breathingExercise,1753310562.52174,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753310578.435921,America/New_York,False,instagram,6,openedApp
breathingExercise,1753310704.070994,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753310743.455491,America/New_York,False,instagram,6,openedApp
breathingExercise,1753311074.062139,America/New_York,False,instagram,6,openedApp
breathingExercise,1753313138.751215,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753313745.084017,America/New_York,False,instagram,6,openedApp
breathingExercise,1753314282.402215,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753314345.107713,America/New_York,False,instagram,6,openedApp
breathingExercise,1753314726.4779348,America/New_York,False,instagram,6,openedApp
breathingExercise,1753315107.6441932,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753315773.3790898,America/New_York,False,instagram,6,openedApp
breathingExercise,1753316329.024039,America/New_York,False,instagram,6,openedApp
breathingExercise,1753316649.953299,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753317786.6723042,America/New_York,False,instagram,6,openedApp
breathingExercise,1753318007.110869,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753318287.099965,America/New_York,False,instagram,6,openedApp
breathingExercise,1753318798.90575,America/New_York,False,instagram,6,openedApp
breathingExercise,1753319535.683972,America/New_York,False,instagram,6,openedApp
breathingExercise,1753320307.770948,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753320902.76529,America/New_York,False,instagram,6,openedApp
breathingExercise,1753325103.632761,America/New_York,False,instagram,6,openedApp
breathingExercise,1753353990.715846,America/New_York,False,instagram,6,openedApp
breathingExercise,1753356714.6732569,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753356846.760463,America/New_York,False,instagram,6,openedApp
breathingExercise,1753357253.829766,America/New_York,False,instagram,6,openedApp
breathingExercise,1753357470.489501,America/New_York,False,instagram,6,openedApp
breathingExercise,1753357582.3524761,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753357602.1746988,America/New_York,False,instagram,6,openedApp
breathingExercise,1753359590.906752,America/New_York,False,instagram,6,openedApp
breathingExercise,1753359886.614283,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753360525.5206342,America/New_York,False,instagram,6,openedApp
breathingExercise,1753360650.034323,America/New_York,False,instagram,6,openedApp
breathingExercise,1753362309.302176,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753363511.362082,America/New_York,False,instagram,6,openedApp
breathingExercise,1753373785.0571299,America/New_York,False,instagram,6,openedApp
breathingExercise,1753376106.869066,America/New_York,False,instagram,6,openedApp
breathingExercise,1753376945.3901,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753377612.576549,America/New_York,False,instagram,6,openedApp
breathingExercise,1753377984.2995892,America/New_York,False,instagram,6,openedApp
breathingExercise,1753378554.050909,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753385045.958333,America/New_York,False,instagram,6,openedApp
breathingExercise,1753387746.227926,America/New_York,False,instagram,6,openedApp
breathingExercise,1753388318.4426498,America/New_York,False,instagram,6,openedApp
breathingExercise,1753388594.818421,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1753391098.613474,America/New_York,False,instagram,6,openedApp
breathingExercise,1753400321.9377642,America/New_York,False,instagram,6,openedApp
breathingExercise,1753421120.512505,America/Denver,False,instagram,6,openedApp
breathingExercise,1753421636.758812,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753422598.166657,America/Denver,False,instagram,6,openedApp
breathingExercise,1753422839.306987,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753427167.4917588,America/Denver,False,instagram,6,openedApp
breathingExercise,1753427808.40448,America/Denver,False,instagram,6,openedApp
breathingExercise,1753455725.563904,America/Denver,False,instagram,6,openedApp
breathingExercise,1753455838.514512,America/Denver,False,instagram,6,openedApp
breathingExercise,1753458839.5218859,America/Denver,False,instagram,6,openedApp
breathingExercise,1753458869.459661,America/Denver,False,instagram,6,openedApp
breathingExercise,1753459747.132441,America/Denver,False,instagram,6,openedApp
breathingExercise,1753460673.588866,America/Denver,False,instagram,6,openedApp
breathingExercise,1753461020.41308,America/Denver,False,instagram,6,openedApp
breathingExercise,1753461927.562604,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753470241.5846272,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753470254.1638908,America/Denver,False,instagram,6,openedApp
breathingExercise,1753472532.1614962,America/Denver,False,instagram,6,openedApp
breathingExercise,1753478338.152852,America/Denver,False,instagram,6,openedApp
breathingExercise,1753494454.859871,America/Denver,False,instagram,6,openedApp
breathingExercise,1753494760.660497,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753498875.41298,America/Denver,False,instagram,6,openedApp
breathingExercise,1753506867.812681,America/Denver,False,instagram,6,openedApp
breathingExercise,1753507072.199943,America/Denver,False,instagram,6,dismissedAppOpening
breathingExercise,1753507697.815068,America/Denver,False,instagram,6,openedApp
breathingExercise,1753538917.3446422,America/Denver,False,instagram,6,openedApp
breathingExercise,1753543292.84007,America/Denver,False,instagram,6,openedApp
breathingExercise,1753543343.372258,America/Denver,False,instagram,6,openedApp
breathingExercise,1753550000.100291,America/Denver,False,instagram,6,openedApp
breathingExercise,1753550315.6709142,America/Denver,False,instagram,6,openedApp
breathingExercise,1753556462.4435081,America/Denver,False,instagram,6,openedApp
breathingExercise,1753563954.0068002,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753571483.056534,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753574723.951892,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753576547.054635,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753577064.994482,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753577358.6400661,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753577651.557508,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753577828.687399,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753579918.8643022,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753580686.80027,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753584939.752695,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753585118.1413732,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753586246.048116,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753586322.6165729,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753586852.771528,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753589704.3771582,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753590245.899127,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753617714.417327,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753617739.5064359,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753619559.323275,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753619879.850316,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753619944.183158,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753630007.981933,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753646592.3503919,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753647089.718758,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753647588.037498,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753650407.6971622,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753654550.5750031,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753654781.0006661,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753655703.53894,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753657620.227687,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753658904.607946,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753659097.7433538,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753659159.7389169,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753659516.255443,America/Chicago,False,instagram,6,openedApp
