app,isReIntervention,timezone,interventionDuration,interventionType,resolution,timestamp
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750526139.744705
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750526153.69413
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750526440.080349
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750527009.182921
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750527762.010952
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750527993.765712
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750528555.139391
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750530736.710412
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750537275.174645
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750538598.14043
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750538999.0532598
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750539101.933032
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750539123.5988932
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750573373.8153539
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750573624.879782
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750575262.915122
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750575686.8406038
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750575801.8498058
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750576320.362506
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750583274.838523
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750606938.839697
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750608494.3806581
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750611086.437612
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750613854.119025
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750613859.710833
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750616107.2929611
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750620314.924124
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750654802.5289268
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750655079.944333
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750655161.296442
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750676434.924842
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750676685.673414
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750676941.030607
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750695421.1577601
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750695588.325797
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750745796.153188
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750745819.92085
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750750484.060416
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750769549.353162
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750785877.857882
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750787465.548983
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750788295.429465
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750791577.2098851
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750792554.1646051
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750838168.084238
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750850823.986658
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750851887.058136
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750855414.575058
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750868257.8053179
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750871387.590077
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750877167.538594
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750877624.872448
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750882872.8501558
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750882895.433923
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750883496.4318008
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750940883.14993
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750944562.610136
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750944583.629564
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750945046.7802858
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750954630.891492
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750954692.588993
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750954788.999855
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1750955280.914129
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1750962524.018518
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751008429.040659
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751009256.938508
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751009456.127355
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751025229.374275
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751025643.7993588
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751026213.40998
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751030971.4544191
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751044344.352989
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751045184.1942558
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751045219.4047918
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751045625.8304992
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751045947.929266
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751045985.801898
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751046011.5806952
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751046219.205478
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751050942.575088
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751052814.683059
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751105163.6987991
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751105287.713256
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751108617.6822581
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751108982.5913801
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751109487.285112
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751113647.041545
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751127138.851334
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751127191.653624
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751127381.857985
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751129527.0704532
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751130428.238246
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751134489.499666
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751136594.654523
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751137367.485234
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751148017.2333279
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751149449.918987
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751150250.154831
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751150286.784679
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751183417.769095
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751183690.478493
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751184008.673069
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751184053.601563
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751186456.695121
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751187951.125826
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751204187.450749
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751207173.320399
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751208993.9544659
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751209282.986253
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751209437.522574
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751209672.526897
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751222176.592503
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751227789.320125
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751262592.2864962
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751262605.673526
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751265710.722548
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751268099.189091
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751269524.469635
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751270842.068238
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751270984.79921
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751276674.399823
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751277472.492063
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751277616.610032
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751277890.982061
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751292164.973597
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751292173.825979
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751292189.624302
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751301584.187042
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751306918.082802
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751307291.6196032
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751309179.243802
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751350697.609119
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751364566.426821
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751364690.8887892
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751364829.164515
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751365431.3773952
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751365725.710635
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751365846.3149161
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751368891.601711
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751371599.306522
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751373224.3604321
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751373575.3372378
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751373590.322994
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751374411.567765
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751379338.8428822
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751379355.1713119
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751379500.469383
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751379606.8596048
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751380586.217999
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751381073.0233579
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751381763.164898
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751385112.903156
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751393851.553848
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751394293.582948
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751395525.456612
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751395747.361384
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751395905.21927
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751396277.311491
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751396297.9912791
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751399071.12798
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751399268.9435759
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751399597.544238
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751401468.472865
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751401546.937904
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751401744.79266
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751437077.592864
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751437140.972682
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751438102.684438
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751438169.730706
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751440933.491236
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751441015.45335
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751448384.039314
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751448450.119938
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751452576.696247
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751452643.1624231
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751454092.597611
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751455143.241565
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751456159.7292352
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751456169.734105
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751464074.147859
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751464317.431593
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751464333.726964
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751478625.816327
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751478652.961487
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751478742.847427
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751481081.9595819
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751482026.255358
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751483367.293634
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751484008.629034
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751521797.1743178
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751525991.8231611
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751526625.9388242
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751528546.6086679
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751540468.2099571
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751540556.508439
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751540670.720501
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751540811.4600902
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751541691.682218
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751541770.139117
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751541859.250489
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751541991.4631329
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751542271.0953488
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751542345.45135
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751545251.0649781
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751545759.090321
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751553622.954279
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751553714.827961
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751560844.997871
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751560890.750735
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751560928.113625
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751561876.9196072
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751563643.3932672
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751564149.534059
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751564491.91608
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751567229.577101
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751574656.860409
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751574666.0739021
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751574682.3978329
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751574804.7086701
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751608913.1007419
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751608958.2569342
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751609007.00568
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751609033.277715
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751609037.8661509
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751609104.845477
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751609828.2758741
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751609858.181093
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751615946.653191
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751617069.2087588
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751617428.864479
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751625091.10819
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751625813.617186
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751625914.253899
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751626626.480496
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751626937.432272
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751626972.3885589
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751627494.94418
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751627499.086838
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751627514.603681
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751627819.429117
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751630234.912199
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751646900.764029
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751647171.6433082
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751656173.1440291
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751663499.244781
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751669775.2490768
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751672124.1111531
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751672238.9529738
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751672251.6971068
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751672592.3992062
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751672610.401763
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751700106.7517982
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751700126.821939
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751700551.96117
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751700732.266393
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751700839.659359
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751700865.7099419
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751700913.9843678
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751701592.680077
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751701637.162003
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751701765.8157191
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751701932.0224528
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751702577.550507
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751702733.6584969
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751702763.841753
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751703291.682945
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751703389.2418442
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751705433.759279
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751705457.714683
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751706400.141101
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751707141.2510529
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751707931.879352
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751708124.362952
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751708587.558882
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751710878.2790089
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751716062.684689
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751720260.579413
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751720365.468148
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751720454.701243
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751726299.898114
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751727682.281973
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751729745.77401
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751731166.3288
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751733511.477929
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751735283.521225
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751741164.477262
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751741529.270855
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751743431.7532768
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751758887.752654
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751759208.830962
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751759238.253504
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751759283.9342341
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751761522.288333
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751763080.403143
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751763338.072463
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751783568.867708
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751784269.965434
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751784798.9740272
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751784913.8902888
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751784989.1756449
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751785238.231067
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751785440.350545
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751785970.509089
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751786201.8398561
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751786552.740532
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751792556.148783
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751792737.336721
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751792861.3078089
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751793062.6198711
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751793100.456042
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751794038.213099
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751798038.434541
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751798339.832334
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751798346.0689511
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751798359.582694
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751798618.5751
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751806010.115777
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751806036.188312
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751807052.5920858
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751807265.2343721
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751809718.63483
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751810680.65701
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751810997.409342
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751821583.776451
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751822717.684568
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751822790.29277
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751823099.812398
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751825935.125544
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751827792.9010959
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751827806.4158401
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751828454.435137
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751828503.185615
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751830170.092283
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751830189.9270859
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751830314.821336
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751830839.900728
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751868301.316643
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751872715.759081
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751873011.409698
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751877727.445323
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751890099.454239
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751890323.738503
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751891230.536821
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751891243.437037
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751891250.669708
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751891269.351109
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751891364.065889
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751893455.156246
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751893612.821147
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751893617.958547
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751893998.17038
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751897304.159383
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751904833.125167
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751904871.800909
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751905597.2870278
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751905955.897987
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751910212.956507
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751911157.0592241
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751911290.406729
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751911306.763657
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751911379.020774
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751911581.967146
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751911693.122494
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751917295.2842999
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751919059.133883
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751919165.067426
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751919194.50686
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751919654.483213
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751919956.316051
