timezone,app,isReIntervention,resolution,timestamp,purpose,timeIntervalUntilReIntervention,interventionType,interventionDuration
America/Los_Angeles,pinterest,False,closedApp,1738539541.314237,,,,
America/Los_Angeles,pinterest,False,closedApp,1738539591.6435719,,,,
America/Los_Angeles,pinterest,False,closedApp,1738539679.826644,,,,
America/Los_Angeles,pinterest,False,closedApp,1738540140.970045,,,,
America/Los_Angeles,pinterest,False,closedApp,1738540898.828957,,,,
America/Los_Angeles,pinterest,False,closedApp,1738542126.8393621,,,,
America/Los_Angeles,pinterest,False,closedApp,1738542291.133368,,,,
America/Los_Angeles,pinterest,False,closedApp,1738542384.206944,,,,
America/Los_Angeles,pinterest,False,closedApp,1738546080.4327512,,,,
America/Los_Angeles,pinterest,False,closedApp,1738546121.626134,,,,
America/Los_Angeles,pinterest,False,closedApp,1738546841.0384002,,,,
America/Los_Angeles,pinterest,False,closedApp,1738546951.8456259,,,,
America/Los_Angeles,pinterest,False,openedApp,1738546979.574946,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,closedApp,1738546981.2674499,,,,
America/Los_Angeles,pinterest,False,closedApp,1738557247.82075,,,,
America/Los_Angeles,pinterest,False,closedApp,1738557331.424251,,,,
America/Los_Angeles,pinterest,False,closedApp,1738557385.716573,,,,
America/Los_Angeles,pinterest,False,closedApp,1738558069.578542,,,,
America/Los_Angeles,pinterest,False,closedApp,1738559130.9452682,,,,
America/Los_Angeles,libby,False,dismissedAppOpening,1738560855.475826,,,donatusStudy,6.0
America/Los_Angeles,libby,False,openedApp,1738561285.932586,Read lol,,donatusStudy,6.0
America/Los_Angeles,libby,False,openedApp,1738561448.024733,Read lol,,donatusStudy,6.0
America/Los_Angeles,libby,False,dismissedAppOpening,1738566065.113546,,,donatusStudy,6.0
America/Los_Angeles,pinterest,False,openedApp,1738596339.71312,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,closedApp,1738595539.877664,,,,
America/Los_Angeles,pinterest,False,closedApp,1738595794.311121,,,,
America/Los_Angeles,pinterest,False,closedApp,1738596308.060121,,,,
America/Los_Angeles,pinterest,False,closedApp,1738596340.240656,,,,
America/Los_Angeles,pinterest,False,closedApp,1738597134.494567,,,,
America/Los_Angeles,pinterest,False,closedApp,1738597252.70606,,,,
America/Los_Angeles,pinterest,False,openedApp,1738597270.150856,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,libby,False,openedApp,1738607523.7927299,Read lol,,donatusStudy,6.0
America/Los_Angeles,amazon,False,closedApp,1738598979.827124,,,,
America/Los_Angeles,amazon,False,closedApp,1738599650.726404,,,,
America/Los_Angeles,amazon,False,closedApp,1738599670.297721,,,,
America/Los_Angeles,amazon,False,closedApp,1738599736.09579,,,,
America/Los_Angeles,amazon,False,closedApp,1738600138.2372699,,,,
America/Los_Angeles,amazon,False,closedApp,1738600997.935114,,,,
America/Los_Angeles,amazon,False,closedApp,1738601544.609764,,,,
America/Los_Angeles,amazon,False,closedApp,1738601631.716198,,,,
America/Los_Angeles,amazon,False,closedApp,1738601648.335829,,,,
America/Los_Angeles,amazon,False,closedApp,1738601824.155459,,,,
America/Los_Angeles,amazon,False,closedApp,1738601961.1104832,,,,
America/Los_Angeles,amazon,False,closedApp,1738602182.862731,,,,
America/Los_Angeles,amazon,False,closedApp,1738602418.0593739,,,,
America/Los_Angeles,hboMax,False,closedApp,1738597518.1528702,,,,
America/Los_Angeles,hboMax,False,closedApp,1738598124.426213,,,,
America/Los_Angeles,pinterest,False,closedApp,1738597270.6475601,,,,
America/Los_Angeles,libby,False,openedApp,1738609539.106509,Read lol,,donatusStudy,6.0
America/Los_Angeles,libby,False,openedApp,1738630173.542562,Read lol,,donatusStudy,6.0
America/Los_Angeles,libby,False,dismissedAppOpening,1738631226.607202,,,donatusStudy,6.0
America/Los_Angeles,libby,False,dismissedAppOpening,1738631942.992075,,,donatusStudy,6.0
America/Los_Angeles,libby,False,openedApp,1738631974.26263,Read lol,,donatusStudy,6.0
America/Los_Angeles,amazon,False,closedApp,1738654699.5761461,,,,
America/Los_Angeles,amazon,False,closedApp,1738654718.364375,,,,
America/Los_Angeles,amazon,False,closedApp,1738685198.299753,,,,
America/Los_Angeles,amazon,False,closedApp,1738695180.768787,,,,
America/Los_Angeles,hboMax,False,closedApp,1738711511.776754,,,,
America/Los_Angeles,hboMax,False,closedApp,1738712641.068259,,,,
America/Los_Angeles,hboMax,False,closedApp,1738713964.153901,,,,
America/Los_Angeles,hboMax,False,closedApp,1738764732.2598438,,,,
America/Los_Angeles,hboMax,False,closedApp,1738796279.548794,,,,
America/Los_Angeles,hboMax,False,closedApp,1738807660.336189,,,,
America/Los_Angeles,hboMax,False,closedApp,1738808068.220968,,,,
America/Los_Angeles,hboMax,False,closedApp,1738808594.70979,,,,
America/Los_Angeles,hboMax,False,closedApp,1738861404.035733,,,,
America/Los_Angeles,hboMax,False,closedApp,1738861794.633638,,,,
America/Los_Angeles,hboMax,False,closedApp,1738862008.316452,,,,
America/Los_Angeles,hboMax,False,closedApp,1738865217.14746,,,,
America/Los_Angeles,hboMax,False,closedApp,1738865398.981442,,,,
America/Los_Angeles,hboMax,False,closedApp,1738865885.50793,,,,
America/Los_Angeles,hboMax,False,closedApp,1738865980.974997,,,,
America/Los_Angeles,hboMax,False,closedApp,1738866126.445256,,,,
America/Los_Angeles,hboMax,False,closedApp,1738866158.596435,,,,
America/Los_Angeles,hboMax,False,closedApp,1738866201.337482,,,,
America/Los_Angeles,hboMax,False,closedApp,1738866231.6883368,,,,
America/Los_Angeles,hboMax,False,closedApp,1738867611.6454968,,,,
America/Los_Angeles,hboMax,False,closedApp,1738991349.9169931,,,,
America/Los_Angeles,pinterest,False,closedApp,1738680900.641468,,,,
America/Los_Angeles,pinterest,False,closedApp,1738682939.469139,,,,
America/Los_Angeles,pinterest,False,closedApp,1738684961.442322,,,,
America/Los_Angeles,pinterest,False,closedApp,1738684974.066092,,,,
America/Los_Angeles,pinterest,False,closedApp,1738766094.903822,,,,
America/Los_Angeles,pinterest,False,closedApp,1738767604.272743,,,,
America/Los_Angeles,pinterest,False,closedApp,1738781036.315181,,,,
America/Los_Angeles,pinterest,False,closedApp,1738784895.1413379,,,,
America/Los_Angeles,pinterest,False,closedApp,1738785095.098335,,,,
America/Los_Angeles,pinterest,False,closedApp,1738785343.940707,,,,
America/Los_Angeles,pinterest,False,closedApp,1738785380.911343,,,,
America/Los_Angeles,pinterest,False,closedApp,1738795303.106402,,,,
America/Los_Angeles,pinterest,False,closedApp,1738857121.761118,,,,
America/Los_Angeles,pinterest,False,closedApp,1738857771.2991939,,,,
America/Los_Angeles,pinterest,False,closedApp,1738858092.104022,,,,
America/Los_Angeles,pinterest,False,closedApp,1738861150.0242062,,,,
America/Los_Angeles,pinterest,False,closedApp,1738956355.757514,,,,
America/Los_Angeles,pinterest,False,closedApp,1738961382.057259,,,,
America/Los_Angeles,pinterest,False,closedApp,1738993961.324276,,,,
America/Los_Angeles,pinterest,False,closedApp,1738994017.262501,,,,
America/Los_Angeles,pinterest,False,closedApp,1738994413.008549,,,,
America/Los_Angeles,pinterest,False,closedApp,1738994902.087358,,,,
America/Los_Angeles,pinterest,False,closedApp,1738995376.1116009,,,,
America/Los_Angeles,pinterest,False,closedApp,1738995866.755933,,,,
America/Los_Angeles,pinterest,False,closedApp,1738995956.484966,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996012.919543,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996046.873433,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996109.380708,,,,
America/Los_Angeles,pinterest,False,openedApp,1738996131.9398952,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,hboMax,False,closedApp,1739028795.75948,,,,
America/Los_Angeles,hboMax,False,closedApp,1739118984.8597322,,,,
America/Los_Angeles,hboMax,False,closedApp,1739119585.6704311,,,,
America/Los_Angeles,hboMax,False,closedApp,1739119789.844825,,,,
America/Los_Angeles,hboMax,False,closedApp,1739128722.421092,,,,
America/Los_Angeles,hboMax,False,closedApp,1739129524.205461,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996138.81193,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996225.995657,,,,
America/Los_Angeles,pinterest,False,closedApp,1738996802.087534,,,,
America/Los_Angeles,pinterest,False,closedApp,1739032458.1766238,,,,
America/Los_Angeles,pinterest,False,closedApp,1739043778.767774,,,,
America/Los_Angeles,pinterest,False,closedApp,1739043843.379612,,,,
America/Los_Angeles,pinterest,False,closedApp,1739043950.935841,,,,
America/Los_Angeles,pinterest,False,closedApp,1739044185.698072,,,,
America/Los_Angeles,pinterest,False,closedApp,1739044493.955517,,,,
America/Los_Angeles,pinterest,False,closedApp,1739115926.583681,,,,
America/Los_Angeles,pinterest,False,closedApp,1739116230.019356,,,,
America/Los_Angeles,pinterest,False,closedApp,1739116294.962683,,,,
America/Los_Angeles,pinterest,False,closedApp,1739116516.381971,,,,
America/Los_Angeles,pinterest,False,closedApp,1739117648.494827,,,,
America/Los_Angeles,pinterest,False,closedApp,1739117713.251637,,,,
America/Los_Angeles,hboMax,False,openedApp,1739201949.44035,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,hboMax,False,closedApp,1739201955.800061,,,,
America/Los_Angeles,hboMax,False,closedApp,1739202868.046754,,,,
America/Los_Angeles,hboMax,False,openedApp,1739202892.201262,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,hboMax,False,closedApp,1739202897.38557,,,,
America/Los_Angeles,hboMax,False,closedApp,1739203780.808601,,,,
America/Los_Angeles,hboMax,False,closedApp,1739204200.5808048,,,,
America/Los_Angeles,hboMax,False,openedApp,1739204217.492512,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,hboMax,False,closedApp,1739204222.71486,,,,
America/Los_Angeles,hboMax,False,closedApp,1739205136.516955,,,,
America/Los_Angeles,hboMax,False,openedApp,1739205151.9792972,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,dismissedAppOpening,1739489993.1000419,,,donatusStudy,6.0
America/Los_Angeles,pinterest,False,dismissedAppOpening,1739489997.4232879,,,donatusStudy,6.0
America/Los_Angeles,hboMax,False,closedApp,1739205157.165357,,,,
America/Los_Angeles,hboMax,False,closedApp,1739205596.284126,,,,
America/Los_Angeles,hboMax,False,closedApp,1739317659.163,,,,
America/Los_Angeles,hboMax,False,closedApp,1739318853.0959759,,,,
America/Los_Angeles,hboMax,False,closedApp,1739320071.881655,,,,
America/Los_Angeles,hboMax,False,closedApp,1739320729.419358,,,,
America/Los_Angeles,hboMax,False,closedApp,1739321196.700643,,,,
America/Los_Angeles,hboMax,False,closedApp,1739369420.440586,,,,
America/Los_Angeles,hboMax,False,closedApp,1739369672.098206,,,,
America/Los_Angeles,hboMax,False,closedApp,1739371780.7415938,,,,
America/Los_Angeles,hboMax,False,closedApp,1739372719.782239,,,,
America/Los_Angeles,hboMax,False,closedApp,1739454618.811913,,,,
America/Los_Angeles,hboMax,False,closedApp,1739455788.682819,,,,
America/Los_Angeles,hboMax,False,closedApp,1739456835.027241,,,,
America/Los_Angeles,hboMax,False,closedApp,1739457164.306886,,,,
America/Los_Angeles,hboMax,False,closedApp,1739457911.333644,,,,
America/Los_Angeles,hboMax,False,closedApp,1739493748.264647,,,,
America/Los_Angeles,hboMax,False,closedApp,1739494327.5767899,,,,
America/Los_Angeles,hboMax,False,closedApp,1739496968.8631759,,,,
America/Los_Angeles,hboMax,False,closedApp,1739552845.754647,,,,
America/Los_Angeles,hboMax,False,closedApp,1739553040.891871,,,,
America/Los_Angeles,hboMax,False,closedApp,1739554198.262896,,,,
America/Los_Angeles,hboMax,False,closedApp,1739555512.468399,,,,
America/Los_Angeles,hboMax,False,closedApp,1739556141.3564749,,,,
America/Los_Angeles,pinterest,False,closedApp,1739218173.753485,,,,
America/Los_Angeles,pinterest,False,closedApp,1739222756.1791902,,,,
America/Los_Angeles,pinterest,False,closedApp,1739296677.073632,,,,
America/Los_Angeles,pinterest,False,closedApp,1739298918.101931,,,,
America/Los_Angeles,pinterest,False,closedApp,1739299592.3956861,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305209.581603,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305404.684344,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305536.758841,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305577.683066,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305742.7370338,,,,
America/Los_Angeles,pinterest,False,closedApp,1739305778.1339521,,,,
America/Los_Angeles,pinterest,False,closedApp,1739316709.682517,,,,
America/Los_Angeles,pinterest,False,closedApp,1739316763.473925,,,,
America/Los_Angeles,pinterest,False,closedApp,1739316879.8514528,,,,
America/Los_Angeles,pinterest,False,closedApp,1739316920.657981,,,,
America/Los_Angeles,pinterest,False,closedApp,1739316996.8866,,,,
America/Los_Angeles,pinterest,False,closedApp,1739385870.0551782,,,,
America/Los_Angeles,pinterest,False,closedApp,1739386355.784982,,,,
America/Los_Angeles,pinterest,False,closedApp,1739389800.352213,,,,
America/Los_Angeles,pinterest,False,closedApp,1739390173.719809,,,,
America/Los_Angeles,pinterest,False,closedApp,1739390596.025641,,,,
America/Los_Angeles,pinterest,False,closedApp,1739391458.1721292,,,,
America/Los_Angeles,pinterest,False,closedApp,1739396684.638444,,,,
America/Los_Angeles,pinterest,False,closedApp,1739407904.190092,,,,
America/Los_Angeles,pinterest,False,closedApp,1739407922.3112988,,,,
America/Los_Angeles,pinterest,False,closedApp,1739418140.172946,,,,
America/Los_Angeles,pinterest,False,closedApp,1739418290.930435,,,,
America/Los_Angeles,pinterest,False,closedApp,1739422170.836007,,,,
America/Los_Angeles,pinterest,False,closedApp,1739422198.2436152,,,,
America/Los_Angeles,pinterest,False,closedApp,1739422375.7423701,,,,
America/Los_Angeles,pinterest,False,closedApp,1739422537.447134,,,,
America/Los_Angeles,pinterest,False,closedApp,1739423154.4582329,,,,
America/Los_Angeles,pinterest,False,closedApp,1739423293.948847,,,,
America/Los_Angeles,pinterest,False,closedApp,1739489573.81993,,,,
America/Los_Angeles,pinterest,False,closedApp,1739489727.452197,,,,
America/Los_Angeles,pinterest,False,closedApp,1739489804.025653,,,,
America/Los_Angeles,pinterest,False,closedApp,1739489979.536672,,,,
America/Los_Angeles,pinterest,False,closedApp,1739490692.237766,,,,
America/Los_Angeles,pinterest,False,closedApp,1739492081.178245,,,,
America/Los_Angeles,pinterest,False,closedApp,1739492466.549129,,,,
America/Los_Angeles,pinterest,False,closedApp,1739492552.840467,,,,
America/Los_Angeles,pinterest,False,closedApp,1739492817.669043,,,,
America/Los_Angeles,pinterest,False,closedApp,1739492940.6895862,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493021.4023662,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493042.21999,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493091.333428,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493116.231724,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493160.338251,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493188.921916,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493220.03407,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493299.384575,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493360.059938,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493401.2923799,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493501.630801,,,,
America/Los_Angeles,pinterest,False,closedApp,1739493629.093478,,,,
America/Los_Angeles,pinterest,False,closedApp,1739556958.8576279,,,,
America/Los_Angeles,pinterest,False,closedApp,1739557947.62632,,,,
America/Los_Angeles,pinterest,False,closedApp,1739560222.380626,,,,
America/Los_Angeles,pinterest,False,closedApp,1739575927.6626549,,,,
America/Los_Angeles,pinterest,False,closedApp,1739577043.068273,,,,
America/Los_Angeles,pinterest,False,closedApp,1739599733.761095,,,,
America/Los_Angeles,pinterest,False,closedApp,1739599755.7278209,,,,
America/Los_Angeles,pinterest,False,closedApp,1739600667.6950932,,,,
America/Los_Angeles,pinterest,False,openedApp,1739600684.846664,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,openedApp,1739634455.250149,Can’t sleep,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,closedApp,1739600687.4466639,,,,
America/Los_Angeles,pinterest,False,closedApp,1739634429.1998482,,,,
America/Los_Angeles,pinterest,False,closedApp,1739634455.63219,,,,
America/Los_Angeles,pinterest,False,closedApp,1739635371.564814,,,,
America/Los_Angeles,pinterest,False,openedApp,1739635398.290503,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,pinterest,False,closedApp,1739635398.745195,,,,
America/Los_Angeles,pinterest,False,openedApp,1739666652.342171,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,hboMax,False,dismissedAppOpening,1739818667.224541,,,donatusStudy,6.0
America/Los_Angeles,hboMax,False,dismissedAppOpening,1739818673.13733,,,donatusStudy,6.0
America/Los_Angeles,amazon,False,closedApp,1739815203.856987,,,,
America/Los_Angeles,hboMax,False,closedApp,1739636650.1704621,,,,
America/Los_Angeles,hboMax,False,closedApp,1739638261.74175,,,,
America/Los_Angeles,hboMax,False,closedApp,1739640136.179309,,,,
America/Los_Angeles,hboMax,False,closedApp,1739722740.483982,,,,
America/Los_Angeles,hboMax,False,closedApp,1739723723.6321611,,,,
America/Los_Angeles,hboMax,False,closedApp,1739724737.80499,,,,
America/Los_Angeles,hboMax,False,closedApp,1739734036.681569,,,,
America/Los_Angeles,hboMax,False,closedApp,1739735246.226579,,,,
America/Los_Angeles,hboMax,False,closedApp,1739735630.890357,,,,
America/Los_Angeles,pinterest,False,closedApp,1739636270.034596,,,,
America/Los_Angeles,pinterest,False,closedApp,1739666635.614626,,,,
America/Los_Angeles,pinterest,False,closedApp,1739666652.800694,,,,
America/Los_Angeles,pinterest,False,closedApp,1739666950.694706,,,,
America/Los_Angeles,pinterest,False,closedApp,1739735736.803069,,,,
America/Los_Angeles,pinterest,False,closedApp,1739736396.667172,,,,
America/Los_Angeles,pinterest,False,closedApp,1739812497.860843,,,,
America/Los_Angeles,pinterest,False,closedApp,1739813560.414256,,,,
America/Los_Angeles,pinterest,False,closedApp,1739813976.992683,,,,
America/Los_Angeles,pinterest,False,closedApp,1739814086.477154,,,,
America/Los_Angeles,pinterest,False,closedApp,1739814561.0482268,,,,
America/Los_Angeles,pinterest,False,closedApp,1739814804.362084,,,,
America/Los_Angeles,pinterest,False,closedApp,1739815090.065681,,,,
America/Los_Angeles,hboMax,False,openedApp,1739818693.700965,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,amazon,False,closedApp,1739995726.924995,,,,
America/Los_Angeles,amazon,False,closedApp,1739995964.966003,,,,
America/Los_Angeles,amazon,False,closedApp,1739996032.378821,,,,
America/Los_Angeles,amazon,False,closedApp,1740027674.922925,,,,
America/Los_Angeles,hboMax,False,closedApp,1739818695.669846,,,,
America/Los_Angeles,hboMax,False,closedApp,1739902038.77366,,,,
America/Los_Angeles,hboMax,False,closedApp,1739902205.451867,,,,
America/Los_Angeles,hboMax,False,closedApp,1739904723.656128,,,,
America/Los_Angeles,hboMax,False,closedApp,1739905048.2321448,,,,
America/Los_Angeles,hboMax,False,closedApp,1739905264.90471,,,,
America/Los_Angeles,pinterest,False,closedApp,1739895394.899534,,,,
America/Los_Angeles,pinterest,False,closedApp,1739895641.152062,,,,
America/Los_Angeles,pinterest,False,closedApp,1739896304.170319,,,,
America/Los_Angeles,pinterest,False,closedApp,1739902121.425719,,,,
America/Los_Angeles,pinterest,False,closedApp,1739902136.488771,,,,
America/Los_Angeles,pinterest,False,closedApp,1739914939.877506,,,,
America/Los_Angeles,pinterest,False,closedApp,1739930576.9731178,,,,
America/Los_Angeles,pinterest,False,closedApp,1739930647.378072,,,,
America/Los_Angeles,pinterest,False,closedApp,1739976517.7463388,,,,
America/Los_Angeles,pinterest,False,closedApp,1739983013.0491672,,,,
America/Los_Angeles,pinterest,False,closedApp,1739983165.478955,,,,
America/Los_Angeles,pinterest,False,closedApp,1739995663.987039,,,,
America/Los_Angeles,pinterest,False,dismissedAppOpening,1740061870.998433,,,donatusStudy,6.0
America/Los_Angeles,pinterest,False,openedApp,1740148028.564215,Bored,900.0,donatusStudy,6.0
America/Los_Angeles,amazon,False,closedApp,1740451769.406894,,,,
America/Los_Angeles,hboMax,False,closedApp,1740116268.089102,,,,
America/Los_Angeles,hboMax,False,closedApp,1740181550.7266011,,,,
America/Los_Angeles,hboMax,False,closedApp,1740181962.560041,,,,
America/Los_Angeles,hboMax,False,closedApp,1740183075.959485,,,,
America/Los_Angeles,hboMax,False,closedApp,1740183446.36355,,,,
America/Los_Angeles,hboMax,False,closedApp,1740243004.620843,,,,
America/Los_Angeles,hboMax,False,closedApp,1740441358.039902,,,,
America/Los_Angeles,hboMax,False,closedApp,1740450316.29818,,,,
America/Los_Angeles,hboMax,False,closedApp,1740527163.531056,,,,
America/Los_Angeles,hboMax,False,closedApp,1740698758.8355742,,,,
America/Los_Angeles,hboMax,False,closedApp,1740887530.365646,,,,
America/Los_Angeles,hboMax,False,closedApp,1740928921.945476,,,,
America/Los_Angeles,hboMax,False,closedApp,1740931039.343997,,,,
America/Los_Angeles,hboMax,False,closedApp,1741011042.485081,,,,
America/Los_Angeles,hboMax,False,closedApp,1741014603.535104,,,,
America/Los_Angeles,pinterest,False,closedApp,1740103782.9473062,,,,
America/Los_Angeles,pinterest,False,closedApp,1740104489.4129338,,,,
America/Los_Angeles,pinterest,False,closedApp,1740148004.9709082,,,,
America/Los_Angeles,pinterest,False,closedApp,1740148028.960662,,,,
America/Los_Angeles,pinterest,False,closedApp,1740152440.614215,,,,
America/Los_Angeles,pinterest,False,closedApp,1740164489.3518949,,,,
America/Los_Angeles,pinterest,False,closedApp,1740164810.415491,,,,
America/Los_Angeles,pinterest,False,closedApp,1740167893.198546,,,,
America/Los_Angeles,pinterest,False,closedApp,1740168202.39963,,,,
America/Los_Angeles,pinterest,False,closedApp,1740169371.096627,,,,
America/Los_Angeles,pinterest,False,closedApp,1740180739.158512,,,,
America/Los_Angeles,pinterest,False,closedApp,1740240577.317759,,,,
America/Los_Angeles,pinterest,False,closedApp,1740339549.5018148,,,,
America/Los_Angeles,pinterest,False,closedApp,1740408772.335679,,,,
America/Los_Angeles,pinterest,False,closedApp,1740410005.274122,,,,
America/Los_Angeles,pinterest,False,closedApp,1740410083.857225,,,,
America/Los_Angeles,pinterest,False,closedApp,1740411373.716045,,,,
America/Los_Angeles,pinterest,False,closedApp,1740451264.600199,,,,
America/Los_Angeles,pinterest,False,closedApp,1740451949.0262442,,,,
America/Los_Angeles,pinterest,False,closedApp,1740490498.352309,,,,
America/Los_Angeles,pinterest,False,closedApp,1740494452.3627992,,,,
America/Los_Angeles,pinterest,False,closedApp,1740494716.914494,,,,
America/Los_Angeles,pinterest,False,closedApp,1740527641.520467,,,,
America/Los_Angeles,pinterest,False,closedApp,1740534317.6822639,,,,
America/Los_Angeles,pinterest,False,closedApp,1740579043.916624,,,,
America/Los_Angeles,pinterest,False,closedApp,1740579453.200995,,,,
America/Los_Angeles,pinterest,False,closedApp,1740579468.466936,,,,
America/Los_Angeles,pinterest,False,closedApp,1740581871.36128,,,,
America/Los_Angeles,pinterest,False,closedApp,1740583056.402653,,,,
America/Los_Angeles,pinterest,False,closedApp,1740591741.3128839,,,,
America/Los_Angeles,pinterest,False,closedApp,1740596035.2059212,,,,
