timestamp,isReIntervention,timezone,interventionType,interventionDuration,resolution,app,timeIntervalUntilReIntervention,purpose
1748721708.0743,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748724221.450639,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748724255.626264,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748757435.902672,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748758021.6283898,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748763139.2551699,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748771542.699898,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748771790.080275,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748772742.071773,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748773434.984185,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748774940.098547,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748775229.808683,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748776402.412698,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748779418.673106,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748779504.667414,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748781866.066679,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748782882.7752771,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748782887.346112,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748783356.9224792,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748784075.329313,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748790214.9964929,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748790425.8604732,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748790878.384739,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748791161.136211,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748791497.180591,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748793084.005537,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748793156.53269,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748794064.850439,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748797870.114944,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748799765.075211,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748802800.536241,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748803336.8286572,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748806973.013723,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,
1748809818.87424,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748811156.335671,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Search Info
1748811364.1084728,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Stay In the Loop
1748811521.920978,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748811637.866806,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1748811969.7590408,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748811975.160742,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748812274.393671,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Stay In the Loop
1748844524.2326021,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748845139.933842,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748849391.202055,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Search Info
1748871927.6862888,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748872018.345288,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748872771.6351051,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748873082.173023,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748888841.4372,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748926952.3850741,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748929435.2944279,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748932487.592443,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748948658.616448,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748950532.787004,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748950536.858926,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748960201.364005,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748960569.6984859,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1748972364.8183188,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1748972456.712497,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1748978855.1023679,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,180.0,Entertainment
1749013594.141726,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749013620.2612529,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749015402.3960671,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749018603.689513,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749018625.256155,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749023598.824099,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749033951.69783,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749035156.286551,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749036192.260548,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1749042786.3457088,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749063963.0390959,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749064114.373056,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749065568.123096,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749069789.918375,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749069970.226815,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749071281.5969682,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Escape / Avoid
1749071367.454756,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749101330.169701,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749107751.9775229,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749123326.5912771,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749124852.595025,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749145563.779846,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749145564.741231,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749145593.542702,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749148516.0160918,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749148615.6261702,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1749153061.316514,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749175406.639458,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749207639.108533,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749207793.6719089,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749209787.3429961,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749236495.52601,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,120.0,Entertainment
1749239682.4694219,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749242566.752637,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749242587.251563,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749242852.8193722,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749242954.279945,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749242972.9626389,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749242990.847869,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749243259.277694,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749275813.232975,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749282877.995662,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749283221.3260698,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,180.0,Entertainment
1749290827.520434,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749290831.8554401,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749290834.290925,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749315174.988083,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Escape / Avoid
1749317629.687522,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749319170.389813,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749320040.949671,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749325453.377114,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749325476.560766,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749326926.821521,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749329919.132028,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749355219.2807832,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749358199.959208,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749358218.055976,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749358513.377903,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749360126.806579,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749360133.7103071,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749360223.127305,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749360538.829145,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749360588.332304,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,960.0,Entertainment
1749360923.497541,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749360985.4666371,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1749361110.057625,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749361112.947629,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749361116.549201,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749361119.770938,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749361139.551096,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1749361179.690184,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749361328.892511,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1749361456.521539,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,,Entertainment
1749361520.889168,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1749362625.1795158,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749364839.703007,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749365864.027104,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749367212.601849,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749367791.477715,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749372164.216651,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749372482.8404799,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749372506.375095,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749372604.1040921,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749376350.312408,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749377258.676424,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749377336.622069,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749383153.452005,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749384071.201808,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1749398349.857979,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749403325.9317908,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749403858.4163241,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749404204.183371,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749404811.488564,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749404829.5588012,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749406257.5469542,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749410037.792557,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749410050.5524569,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749410072.7112808,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749449362.160259,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749449908.0262098,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749455200.5391269,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749469483.714589,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749474843.646285,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1749476893.584992,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749478216.298708,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749478234.283462,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749480275.24583,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749493477.330529,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749493804.723871,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,720.0,Entertainment
1749533456.073597,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749534808.550317,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749546054.866943,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749548915.664435,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749550312.680274,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749554624.858659,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749555409.688762,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749559096.236814,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749570530.571029,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749572584.4585118,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1749572986.123499,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1749587428.814783,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749587664.996241,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749587768.645107,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749587789.34113,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749587815.436253,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749621811.719193,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,120.0,Toilet
1749621869.395523,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749624139.011406,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749624864.092785,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749625164.274955,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749625537.106483,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749625918.4466429,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749645100.023741,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749645104.067216,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749645397.603262,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749645492.951494,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749645497.276679,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749660509.977786,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749662104.582358,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749665416.214302,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749666948.0059462,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1749668292.066585,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749668537.685614,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1749668925.995092,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1749669013.754043,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1749669173.49982,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749669231.5713391,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749756042.2408938,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749756061.153506,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1749853056.5598888,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749886616.3075042,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,720.0,Entertainment
1749886687.458694,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1749896986.982205,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1749900510.498661,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749900879.06944,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749901500.5903301,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749902160.0795689,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749917975.123354,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749970531.043538,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749971676.157815,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749972580.1034021,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1749975158.111857,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1749975645.907583,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749975911.314561,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749977275.893083,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749977448.910493,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1749980579.314765,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749981211.504332,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749984144.017202,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1749985595.724318,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1749988187.200486,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,720.0,Entertainment
1749991497.659031,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1749991945.209702,False,Europe/Berlin,breathingExercise,6,dismissedAppOpening,instagram,,
1749992285.9455972,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1749993120.728488,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,840.0,Entertainment
1749993331.615505,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1749993518.314033,False,Europe/Berlin,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750002557.161553,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750002926.683439,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750003668.16391,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750003832.082221,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750005878.18314,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750006292.022722,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,840.0,Entertainment
1750007734.308157,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750007816.567527,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750007945.038744,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,1200.0,Entertainment
1750010183.52144,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750010853.833168,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,840.0,Message
1750011654.1883101,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750012093.1450028,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750012732.254535,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Message
1750013645.9202762,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750013977.6717439,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750014481.337209,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750017112.8759031,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1750017792.0871649,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750018312.437151,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750018799.254858,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750018825.498291,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750020613.667366,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750020648.734195,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750021347.917829,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750024390.1322532,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750052395.840764,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750054398.2346349,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750054548.463599,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750054846.0003018,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
