timestamp,isReIntervention,app,resolution,timezone,interventionType,interventionDuration
1752079617.657847,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752080824.5418348,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752080859.579464,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752086659.350774,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752101558.549742,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752104672.41152,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752106848.210775,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752110452.8268108,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752111789.780051,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752117100.979815,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752117574.310491,False,facebook,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752118084.290334,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752146876.902802,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752148931.188395,False,facebook,openedApp,America/Santiago,breathingExercise,6.0
1752149429.18487,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752162195.637732,False,instagram,openedApp,America/Santiago,,
1752162495.637732,False,instagram,closedApp,America/Santiago,,
1752162495.637732,False,instagram,dismissedAppOpening,America/Santiago,,
1752163077.424201,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752165463.753557,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752170815.6791248,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752171713.951906,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752172804.5033689,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752173426.5987139,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752174544.6860561,False,instagram,openedApp,America/Santiago,,
1752174844.686057,False,instagram,closedApp,America/Santiago,,
1752174844.686057,False,instagram,dismissedAppOpening,America/Santiago,,
1752174903.860352,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752179119.991112,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752180774.0158858,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752181854.032642,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752182696.705247,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752192774.437245,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752192856.812296,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752192970.445767,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752204207.9427428,False,instagram,openedApp,America/Santiago,,
1752204507.942744,False,instagram,closedApp,America/Santiago,,
1752204507.942744,False,instagram,dismissedAppOpening,America/Santiago,,
1752204221.037955,False,instagram,openedApp,America/Santiago,,
1752204521.037956,False,instagram,closedApp,America/Santiago,,
1752204521.037956,False,instagram,dismissedAppOpening,America/Santiago,,
1752873939.394723,False,instagram,openedApp,America/Santiago,,
1752874239.394723,False,instagram,closedApp,America/Santiago,,
1752874239.394723,False,instagram,dismissedAppOpening,America/Santiago,,
1752874269.361599,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752875924.88239,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752875992.6176782,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752879173.6225019,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752890285.455605,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752892421.437666,False,instagram,openedApp,America/Santiago,,
1752892721.437667,False,instagram,closedApp,America/Santiago,,
1752892721.437667,False,instagram,dismissedAppOpening,America/Santiago,,
1752892921.349786,False,instagram,openedApp,America/Santiago,,
1752893221.349786,False,instagram,closedApp,America/Santiago,,
1752893221.349786,False,instagram,dismissedAppOpening,America/Santiago,,
1752892927.173969,False,instagram,openedApp,America/Santiago,,
1752893227.17397,False,instagram,closedApp,America/Santiago,,
1752893227.17397,False,instagram,dismissedAppOpening,America/Santiago,,
1752939847.1456761,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752952101.5903401,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752954569.085896,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752954605.9519548,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752958241.099088,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752961559.97662,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752963430.038173,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752967263.942316,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752980768.099607,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752981921.170316,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752982298.3221679,False,instagram,openedApp,America/Santiago,,
1752982598.3221679,False,instagram,closedApp,America/Santiago,,
1752982598.3221679,False,instagram,dismissedAppOpening,America/Santiago,,
1752982616.294507,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752984685.631036,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1752985546.521717,False,facebook,openedApp,America/Santiago,breathingExercise,6.0
1752987377.383287,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752991672.415207,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1752991948.167204,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753017099.976242,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753017261.626215,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753017882.169899,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753020487.547348,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753036612.2462049,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753044254.529428,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753045837.2895532,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753047353.306102,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753047776.066286,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753050161.2609382,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753053955.19718,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753055972.104002,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753058014.068419,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753061297.4023361,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753064804.76786,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753102118.330044,False,instagram,openedApp,America/Santiago,,
1753102418.330044,False,instagram,closedApp,America/Santiago,,
1753102418.330044,False,instagram,dismissedAppOpening,America/Santiago,,
1753108348.399261,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753110533.699265,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753111264.6342459,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753114035.979144,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753122720.46796,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753123109.069456,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753123109.404243,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753123979.5052118,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753124222.6260262,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753125935.621259,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
1753129779.044071,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753129893.898302,False,instagram,dismissedAppOpening,America/Santiago,breathingExercise,6.0
1753130871.408225,False,instagram,openedApp,America/Santiago,breathingExercise,6.0
