timezone,app,resolution,timestamp,isReIntervention,interventionDuration,interventionType,timeIntervalUntilReIntervention
America/New_York,instagram,openedApp,1750885982.219574,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750886721.1600509,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750895119.062752,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750896042.722989,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1750896237.5583348,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1750896742.3672109,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750896758.383729,False,6,breathingExercise,2340.0
America/New_York,instagram,openedApp,1750899367.710778,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750899457.730413,False,6,breathingExercise,1620.0
America/New_York,instagram,dismissedAppOpening,1750900025.4131598,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1750902316.33708,True,6,breathingExercise,
America/New_York,instagram,openedApp,1750902369.431185,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750952282.6535048,False,6,breathingExercise,1800.0
America/New_York,instagram,openedApp,1750952369.2410579,False,6,breathingExercise,1740.0
America/New_York,instagram,dismissedAppOpening,1750954326.999927,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750954342.864975,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1750954430.5456629,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1750955262.865345,False,6,breathingExercise,540.0
America/New_York,instagram,dismissedAppOpening,1750957035.947763,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750957276.545772,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1750957758.325681,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1750971860.460048,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1750972300.5404649,True,6,breathingExercise,1560.0
America/New_York,instagram,openedApp,1750973650.7084641,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1750974358.872952,True,6,breathingExercise,
America/New_York,instagram,openedApp,1750977596.3577452,False,6,breathingExercise,1620.0
America/New_York,instagram,openedApp,1750981815.337933,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750984946.394635,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750985283.963358,False,6,breathingExercise,60.0
America/New_York,instagram,openedApp,1750985368.244704,True,6,breathingExercise,
America/New_York,instagram,openedApp,1750987505.5713701,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750987938.8368158,False,6,breathingExercise,1740.0
America/New_York,instagram,openedApp,1750989799.542506,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1750989966.1259232,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1750990889.4193711,True,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1750991551.84979,False,6,breathingExercise,300.0
America/New_York,instagram,openedApp,1750992433.00484,False,6,breathingExercise,1320.0
America/New_York,instagram,dismissedAppOpening,1750993070.8963242,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750994158.990351,False,6,breathingExercise,1560.0
America/New_York,instagram,dismissedAppOpening,1750994280.2991118,False,6,breathingExercise,
America/New_York,instagram,openedApp,1750997106.694164,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1750997635.6011739,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1750998328.209492,True,6,breathingExercise,
America/New_York,instagram,openedApp,1750999114.146872,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751000125.880124,True,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751000178.398072,False,6,breathingExercise,1680.0
America/New_York,instagram,openedApp,1751018737.983564,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751020023.1885738,True,6,breathingExercise,1860.0
America/New_York,instagram,openedApp,1751021906.5548391,True,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751022111.218544,False,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751022674.658307,True,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751023775.626416,True,6,breathingExercise,600.0
America/New_York,instagram,dismissedAppOpening,1751024397.823879,True,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751024402.692922,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751024794.527399,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751024875.930418,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751031333.789537,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751033935.509776,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751034223.388946,False,6,breathingExercise,1560.0
America/New_York,instagram,dismissedAppOpening,1751035039.740802,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751038577.61745,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751038643.448592,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751038726.203244,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751039163.020263,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751043343.994364,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751043568.3585138,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751062322.891048,False,6,breathingExercise,1320.0
America/New_York,instagram,dismissedAppOpening,1751062377.312278,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751069809.580627,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751069871.1763968,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751071537.564547,False,6,breathingExercise,1380.0
America/New_York,instagram,dismissedAppOpening,1751072943.9886389,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751072967.695685,False,6,breathingExercise,1620.0
America/New_York,instagram,openedApp,1751120556.5269918,False,6,breathingExercise,1500.0
America/New_York,instagram,openedApp,1751123342.360818,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751124514.713525,False,6,breathingExercise,1620.0
America/New_York,instagram,openedApp,1751130303.31634,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751130508.317535,False,6,breathingExercise,360.0
America/New_York,instagram,openedApp,1751130605.369432,False,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751132070.865456,True,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751133175.409563,True,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751137658.045877,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751142089.803334,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751143130.741493,True,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751144061.880979,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751144268.26069,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751145090.6604161,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751145541.601688,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751148042.5204968,True,6,breathingExercise,1440.0
America/New_York,instagram,dismissedAppOpening,1751148400.68476,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751155142.2887502,False,6,breathingExercise,1020.0
America/New_York,instagram,dismissedAppOpening,1751156199.216773,True,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751157247.790735,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751157264.0643458,False,6,breathingExercise,1260.0
America/New_York,instagram,dismissedAppOpening,1751164092.80119,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751164110.918941,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751165931.5959601,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751166861.7404041,True,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751168021.4298182,True,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751168764.223712,True,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751169753.20158,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751169903.790553,False,6,breathingExercise,360.0
America/New_York,instagram,openedApp,1751170287.069227,True,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751171029.591505,True,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751171592.22051,True,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751173720.8501,False,6,breathingExercise,180.0
America/New_York,instagram,openedApp,1751173935.9044719,True,6,breathingExercise,1620.0
America/New_York,instagram,openedApp,1751175582.443575,True,6,breathingExercise,1320.0
America/New_York,instagram,openedApp,1751176214.077417,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751177494.828836,True,6,breathingExercise,2700.0
America/New_York,instagram,openedApp,1751206177.147124,False,6,breathingExercise,300.0
America/New_York,instagram,openedApp,1751206543.569018,True,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751216837.898549,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751217685.261458,False,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751218218.963222,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751218399.6123161,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1751219465.4476109,False,6,breathingExercise,420.0
America/New_York,instagram,dismissedAppOpening,1751219599.542738,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751219820.853956,False,6,breathingExercise,360.0
America/New_York,instagram,openedApp,1751220433.3941998,False,6,breathingExercise,60.0
America/New_York,instagram,openedApp,1751220921.563488,False,6,breathingExercise,300.0
America/New_York,instagram,openedApp,1751221666.2685409,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751223419.855036,True,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751223816.970577,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751223951.261963,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751224756.818585,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751226846.139905,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751229519.115242,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751232330.045051,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751235850.6237202,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751236159.7469192,False,6,breathingExercise,660.0
America/New_York,instagram,dismissedAppOpening,1751236983.412647,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751237105.838244,False,6,breathingExercise,1500.0
America/New_York,instagram,dismissedAppOpening,1751237631.800902,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751237694.324189,False,6,breathingExercise,1380.0
America/New_York,instagram,dismissedAppOpening,1751237826.821902,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751237845.7061548,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751238954.632551,True,6,breathingExercise,1140.0
America/New_York,instagram,dismissedAppOpening,1751240116.473011,True,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751242076.196919,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751242217.968498,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751250408.415467,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751251036.6504312,True,6,breathingExercise,1500.0
America/New_York,instagram,dismissedAppOpening,1751251920.422317,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751274051.292581,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1751274556.244338,True,6,breathingExercise,300.0
America/New_York,instagram,openedApp,1751274877.683679,True,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1751275390.3836532,True,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751278480.363239,False,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751279652.873678,True,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751279842.675758,False,6,breathingExercise,1020.0
America/New_York,instagram,dismissedAppOpening,1751280596.5656729,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751284635.122912,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751286955.5273361,False,6,breathingExercise,720.0
America/New_York,instagram,dismissedAppOpening,1751288800.465277,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751295647.536082,False,6,breathingExercise,780.0
America/New_York,instagram,dismissedAppOpening,1751295743.13735,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751311202.2074661,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751311233.469266,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751313388.983427,False,6,breathingExercise,600.0
America/New_York,instagram,dismissedAppOpening,1751313683.195181,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751313747.5733938,False,6,breathingExercise,1320.0
America/New_York,instagram,dismissedAppOpening,1751313900.883168,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751313948.575924,False,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751313989.7143111,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751317882.03828,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751318074.228214,False,6,breathingExercise,1320.0
America/New_York,instagram,openedApp,1751318565.71833,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751319167.820071,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1751319623.9359741,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751323742.803966,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751336391.113533,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751336726.495404,False,6,breathingExercise,900.0
America/New_York,instagram,dismissedAppOpening,1751337763.1706681,True,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751337775.1232939,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751337795.4150739,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751337992.89894,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751370872.968594,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751371152.1899328,False,6,breathingExercise,420.0
America/New_York,instagram,dismissedAppOpening,1751371235.4179769,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751374118.461792,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751374862.1515079,True,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751382801.181351,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751385753.027844,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751385967.989568,False,6,breathingExercise,840.0
America/New_York,instagram,dismissedAppOpening,1751387574.3385448,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751387577.010027,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751387637.558607,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751387652.566317,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751390423.340496,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751394040.8541842,True,6,breathingExercise,300.0
America/New_York,instagram,dismissedAppOpening,1751395770.516782,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751395831.5950189,False,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751396329.859662,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751403833.309517,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751403884.435357,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751405202.56971,True,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1751410942.006309,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751413587.1290169,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751421389.97908,False,6,breathingExercise,1140.0
America/New_York,instagram,dismissedAppOpening,1751422641.880365,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751422753.9431481,False,6,breathingExercise,1200.0
America/New_York,instagram,openedApp,1751424372.910891,True,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751427328.8224978,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751427360.962379,False,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751427432.530394,False,6,breathingExercise,1560.0
America/New_York,instagram,dismissedAppOpening,1751427774.614145,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751427811.7732701,False,6,breathingExercise,60.0
America/New_York,instagram,openedApp,1751427895.729384,True,6,breathingExercise,1140.0
America/New_York,instagram,dismissedAppOpening,1751470876.432139,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751470914.7179918,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751475685.189523,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751485959.4453712,False,6,breathingExercise,300.0
America/New_York,instagram,openedApp,1751495722.200207,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1751496964.621777,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751497408.2570171,True,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751497693.458905,False,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751500758.5804129,False,6,breathingExercise,480.0
America/New_York,instagram,openedApp,1751502162.9190412,True,6,breathingExercise,360.0
America/New_York,instagram,openedApp,1751510004.708214,False,6,breathingExercise,240.0
America/New_York,instagram,dismissedAppOpening,1751510381.702203,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751510393.546373,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751510768.1571422,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751510796.654434,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751511256.461276,True,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751512659.446704,True,6,breathingExercise,1260.0
America/New_York,instagram,openedApp,1751513157.796344,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751513963.945771,True,6,breathingExercise,1080.0
America/New_York,instagram,dismissedAppOpening,1751560934.2248712,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751560956.459321,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751562611.112114,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751562826.635324,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751562919.073266,False,6,breathingExercise,660.0
America/New_York,instagram,dismissedAppOpening,1751563621.522623,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751563637.8055968,False,6,breathingExercise,780.0
America/New_York,instagram,dismissedAppOpening,1751564205.139021,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751564445.431802,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751566309.03959,False,6,breathingExercise,780.0
America/New_York,instagram,dismissedAppOpening,1751566400.695623,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751567145.9844189,False,6,breathingExercise,780.0
America/New_York,instagram,dismissedAppOpening,1751568202.408665,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751568273.256046,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751568389.111675,False,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751572559.814221,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751572647.174454,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751572691.535038,False,6,breathingExercise,960.0
America/New_York,instagram,dismissedAppOpening,1751572713.522241,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751572740.647482,False,6,breathingExercise,720.0
America/New_York,instagram,dismissedAppOpening,1751572808.701797,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751572837.229994,False,6,breathingExercise,540.0
America/New_York,instagram,openedApp,1751572963.1264172,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751574361.857562,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751579656.9401221,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751580285.510916,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751582910.029558,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751586533.22889,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751587159.768923,False,6,breathingExercise,600.0
America/New_York,instagram,dismissedAppOpening,1751587541.003376,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751587748.863116,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751588257.0275512,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751592835.0335531,False,6,breathingExercise,660.0
America/New_York,instagram,dismissedAppOpening,1751595723.108821,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751595920.89987,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751595992.58984,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751596009.552532,False,6,breathingExercise,60.0
America/New_York,instagram,openedApp,1751596092.91144,True,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751596240.57974,False,6,breathingExercise,660.0
America/New_York,instagram,openedApp,1751596928.442451,True,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1751597432.06102,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751598321.391233,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751598946.527286,True,6,breathingExercise,2640.0
America/New_York,instagram,dismissedAppOpening,1751598980.043064,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751599003.832444,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751601507.700383,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751601576.4741979,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751601599.898295,False,6,breathingExercise,480.0
America/New_York,instagram,dismissedAppOpening,1751602122.883202,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751602148.058145,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751639890.437432,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751640669.621513,True,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751641539.198242,True,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751642582.685087,True,6,breathingExercise,600.0
America/New_York,instagram,dismissedAppOpening,1751643192.113492,True,6,breathingExercise,
America/New_York,instagram,openedApp,1751643223.5322828,False,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751644688.258435,True,6,breathingExercise,1560.0
America/New_York,instagram,openedApp,1751655856.204798,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751655895.2623901,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751658935.550232,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751660058.573293,False,6,breathingExercise,1440.0
America/New_York,instagram,dismissedAppOpening,1751664350.742198,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751665493.588346,False,6,breathingExercise,840.0
America/New_York,instagram,dismissedAppOpening,1751666142.922787,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751666162.291336,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1751674835.964241,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751674905.263814,False,6,breathingExercise,900.0
America/New_York,instagram,openedApp,1751676868.489355,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1751717866.258384,False,6,breathingExercise,360.0
America/New_York,instagram,dismissedAppOpening,1751729100.9525108,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751772611.792616,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1751774745.3465772,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751821135.114377,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751823545.7516441,False,6,breathingExercise,600.0
America/New_York,instagram,dismissedAppOpening,1751838949.1614342,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751840383.68208,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751840406.704839,False,6,breathingExercise,480.0
America/New_York,instagram,dismissedAppOpening,1751886437.947489,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751893778.1724,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751896514.6645908,False,6,breathingExercise,780.0
America/New_York,instagram,openedApp,1751896730.8797178,False,6,breathingExercise,720.0
America/New_York,instagram,openedApp,1751902644.859264,False,6,breathingExercise,1140.0
America/New_York,instagram,dismissedAppOpening,1751906707.00685,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751906753.2571259,False,6,breathingExercise,1980.0
America/New_York,instagram,openedApp,1751906895.727807,False,6,breathingExercise,1380.0
America/New_York,instagram,dismissedAppOpening,1751907081.66085,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751907104.345731,False,6,breathingExercise,1920.0
America/New_York,instagram,openedApp,1751907143.941385,False,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751907220.6013432,False,6,breathingExercise,1140.0
America/New_York,instagram,dismissedAppOpening,1751907865.7603168,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751907895.088087,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1751908021.825602,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751910933.59022,False,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751914716.629806,False,6,breathingExercise,420.0
America/New_York,instagram,openedApp,1751915628.7710838,False,6,breathingExercise,1020.0
America/New_York,instagram,dismissedAppOpening,1751915979.894841,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751916886.152339,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1751917437.1308532,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751926519.0387511,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751928964.951894,False,6,breathingExercise,1440.0
America/New_York,instagram,openedApp,1751929069.726424,False,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751936605.8080812,False,6,breathingExercise,1020.0
America/New_York,instagram,openedApp,1751942423.730957,False,6,breathingExercise,1380.0
America/New_York,instagram,openedApp,1751943589.601824,False,6,breathingExercise,600.0
America/New_York,instagram,openedApp,1751974290.989176,False,6,breathingExercise,1080.0
America/New_York,instagram,dismissedAppOpening,1751981441.551853,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1751986763.528763,False,6,breathingExercise,
America/New_York,instagram,openedApp,1751992771.512844,False,6,breathingExercise,1140.0
America/New_York,instagram,openedApp,1751999700.445157,False,6,breathingExercise,900.0
America/New_York,instagram,dismissedAppOpening,1752005219.9702358,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752005238.218669,False,6,breathingExercise,1080.0
America/New_York,instagram,dismissedAppOpening,1752005814.5885549,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752005833.194556,False,6,breathingExercise,1680.0
America/New_York,instagram,openedApp,1752014716.275803,False,6,breathingExercise,960.0
America/New_York,instagram,openedApp,1752015076.670413,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1752020865.6435719,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752025670.931439,False,6,breathingExercise,1200.0
America/New_York,instagram,dismissedAppOpening,1752025847.270937,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752030771.226204,False,6,breathingExercise,1260.0
America/New_York,instagram,dismissedAppOpening,1752031494.2450562,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1752031505.373178,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752031556.9532351,False,6,breathingExercise,1260.0
America/New_York,instagram,dismissedAppOpening,1752031792.9522939,False,6,breathingExercise,
America/New_York,instagram,dismissedAppOpening,1752031796.430001,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752032276.042358,False,6,breathingExercise,840.0
America/New_York,instagram,openedApp,1752036074.825124,False,6,breathingExercise,1260.0
America/New_York,instagram,dismissedAppOpening,1752064889.250243,False,6,breathingExercise,
America/New_York,instagram,openedApp,1752065007.731583,False,6,breathingExercise,1080.0
America/New_York,instagram,openedApp,1752065055.528482,False,6,breathingExercise,1260.0
