interventionDuration,interventionType,timezone,timestamp,app,isReIntervention,resolution,purpose
6,breathingExercise,America/New_York,1751576397.675513,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1751581749.641224,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751582606.6115441,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751583225.077837,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751584732.7796469,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751588173.503893,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751629025.346025,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751631094.755505,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751634591.121263,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751635154.4865031,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751642352.271349,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751646071.568131,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751648421.005077,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751648853.509866,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1751658857.564482,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751659221.3206701,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751659379.416532,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751659561.570067,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751660034.4429688,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751660200.083638,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751661546.534799,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751665850.932894,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751667429.207444,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751681070.2903352,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1751681715.165563,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751681737.4390302,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1751684698.8729692,safari,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1751705126.2029881,safari,False,openedApp,Message
6,breathingExercise,America/New_York,1751705277.916844,safari,False,dismissedAppOpening,
6,breathingExercise,America/Chicago,1751764684.492142,tikTok,False,openedApp,Message
6,breathingExercise,America/Chicago,1751765031.237896,tikTok,False,openedApp,Message
6,breathingExercise,America/Chicago,1751765377.778261,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751768703.556141,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751782927.985507,xiaohongshu,False,dismissedAppOpening,
6,breathingExercise,America/Los_Angeles,1751847077.126945,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751891331.4653668,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751891542.592617,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751893473.556524,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/Los_Angeles,1751933086.772375,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751938129.167656,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751945198.404423,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1751945804.944052,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752021366.707656,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752022211.395584,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752022320.411899,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752022672.076134,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752023812.642144,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752025279.4888,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752026940.313016,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/Los_Angeles,1752027735.498853,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/Los_Angeles,1752030676.5190039,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752031521.831934,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752097667.208075,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752104977.703654,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752105239.619721,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752108158.476711,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752112146.329081,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752112756.156403,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752115130.84269,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752119368.3804622,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752182753.412633,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752187351.247608,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752188866.3535252,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752189243.16861,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752189989.3830562,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752195417.919306,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752197615.302885,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752198062.602377,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752200363.160699,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752205371.936347,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752206808.807321,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752252886.020203,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752278570.133483,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752292024.6873012,tikTok,False,openedApp,Message
6,breathingExercise,America/Los_Angeles,1752296500.482456,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752424342.844047,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752456261.9436731,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752458332.077991,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1752458932.5664759,tikTok,False,dismissedAppOpening,
6,breathingExercise,America/New_York,1752512769.338482,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752518932.708173,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752527896.057115,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752541519.452487,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752542712.342492,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752580585.994234,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752583254.564791,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752624065.209553,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752686759.074821,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752705250.9675899,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752713311.526833,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752758041.448268,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752786807.447833,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752793550.669574,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752799907.003793,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752804610.0109,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752806687.594573,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752806809.1703892,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752835793.1646461,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752837512.789064,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752842318.0124068,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752846248.1116219,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752848003.424636,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752859550.177851,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752871193.743732,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752874955.3689299,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752875579.8134341,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752888172.10703,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752891344.247373,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752916556.992326,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752929420.406211,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752933186.83818,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752940256.912509,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752941895.394351,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752949807.5166821,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752953154.919945,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752956520.946677,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752962243.064728,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752967754.4104152,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1752972218.014503,tikTok,False,openedApp,Message
6,breathingExercise,America/New_York,1753008511.338722,tikTok,False,openedApp,Message
