participant_id,condition,dismissed_w1,dismissed_w6,attempted_w1,attempted_w6
7CDAA781-6FFF-435C-8A71-E760A58E1D0E,ABC,15,NA,74,NA
7CDE8088-3AE8-4947-BB18-4BDE3D496C1A,ACC,14,NA,36,NA
7D042505-3A44-42EC-A90E-4BF441FD9222,ACC,42,NA,156,NA
7D2D3B6C-B2C0-4055-B682-0D627FBCD829,ACC,13,NA,237,NA
7DBEA4E3-381F-4A28-8F8D-D51387B4A229,ACC,10,NA,70,NA
7E7049B5-2AE1-42C8-9522-4CBDC9EBEDED,ABC,18,NA,65,NA
7ECF094D-46DA-422B-9E08-D53552370BCE,ABC,20,NA,52,NA
7FA3E078-C0B1-4241-A33C-05D25B8098AD,ABC,2,NA,10,NA
7FF88B11-05DF-4013-90D5-EF655E5AA92B,ABC,39,NA,106,NA
800A8B78-1E15-4E90-B780-5FD11AF38787,ABC,13,NA,40,NA
8075C657-3245-49F2-A106-359E2FBD005B,ACC,19,NA,138,NA
80EDB620-4CD1-479E-8B39-B07F2A862F8C,ABC,222,NA,524,NA
8137C214-4E1C-4D80-8B3A-741DF1143BD5,BCC,32,NA,181,NA
8144BDFB-B47D-40F2-A28E-4BD9E13D6B14,CCC,3,NA,34,NA
8165EE9F-EAB7-4825-8ED0-E5C04F01998F,ACC,43,NA,240,NA
818D5160-17AD-4BE8-A111-FC7F1009ADFC,CCC,8,NA,14,NA
820342FB-483F-4F9D-806C-50734A0C1FF9,ACC,135,NA,306,NA
8214C4CF-A302-43A2-873F-4A97FD933ACA,ABC,18,NA,82,NA
823F8649-F461-4DCE-885B-5B863FD02138,ACC,44,NA,88,NA
82801A96-7193-4A65-99B7-22E0FEF60EF0,BCC,0,NA,1,NA
82EFC696-59A7-4648-B495-C852F1856CEA,ABC,44,NA,133,NA
830AC45A-DED9-4EBC-A4A3-4CDE10F25BF4,CCC,27,NA,110,NA
832DD048-4435-4CE4-BC59-12114FB75123,CCC,35,8,182,114
838C4B07-646E-4134-988F-2CB127DC67D3,ABC,4,NA,7,NA
83B0E571-B7CA-45A9-BFDC-D66CD309D4DE,BCC,59,NA,146,NA
83BB759F-FC7C-467D-B360-EE23A3A086E5,CCC,11,NA,26,NA
84CEE44C-79E3-4536-BF17-B4725452D984,BCC,104,NA,312,NA
84FB1EA3-DE79-41FB-909C-027186D96491,BCC,0,NA,1,NA
8542B993-8750-4080-A245-85E8BB1199C0,ACC,42,NA,95,NA
8589870A-D892-4353-BF60-0193B4DDEF89,CCC,24,1,90,23
85B8D8D2-4741-4DD8-B1B8-012D55F646EC,ABC,3,NA,35,NA
85D04F67-EA55-4BC6-8446-3FB641CA6654,ABC,151,NA,469,NA
85EB4BA4-1CBF-470A-9F6D-046D4F5B71F9,ABC,3,NA,25,NA
86DC5129-A8BE-4BCC-98CE-1378220DF49E,CCC,10,NA,49,NA
87A4C362-2E88-4614-B9C8-EFC6B4BC4183,ACC,1,NA,17,NA
88167845-FCAC-4B40-8815-F583B041538C,ABC,1,NA,4,NA
88AFCDEB-7B13-446D-AC43-751CBAD619F6,ACC,40,NA,144,NA
88C180D9-40B8-4A07-8C7D-43EF82A78E2C,CCC,95,NA,284,NA
8901065C-6689-4CBA-883E-C90B394D19CE,ACC,36,NA,125,NA
89297C8E-1247-45FC-888F-E9FC48D1B7C8,ACC,27,NA,93,NA
89CAC215-43E0-42FE-B869-79CDADF10055,ACC,362,NA,431,NA
89D02443-1444-40F7-830E-068197E840A5,CCC,30,6,51,13
8A2D38E3-D978-49C5-A3F2-AB8A83D40D14,BCC,87,NA,232,NA
8B21D122-9064-48F6-9971-04F8A728ED40,CCC,37,NA,45,NA
8B79B948-AC12-4D6B-BA99-3D0FA2FAE2DD,CCC,0,NA,1,NA
8C999FA6-CBE0-4A00-9DE2-3271C3FCAEDB,ACC,33,NA,384,NA
8CCA1A3F-BCF6-46C6-9127-6186E7A1382C,ACC,3,NA,69,NA
8CD0B430-5599-48AE-A981-2633F39C868C,ACC,45,NA,115,NA
8DC4B582-B637-4B26-A770-ABD45A11047A,ACC,53,NA,179,NA
8E1010DE-BF95-4547-83C5-E2DFEBEDCBBE,ACC,23,NA,98,NA
8E460A72-EC0A-4E42-B2EB-F69D3C981F75,CCC,14,NA,34,NA
8EBEA526-605B-4DFC-ADE1-0CC93D06AB46,ACC,0,NA,1,NA
8EF7B1ED-458B-4066-8198-8809F4C1010D,ABC,8,NA,49,NA
8F22F757-969A-4D81-9452-8C31EF280B0E,ABC,2,NA,21,NA
8F3721E8-B802-4866-8F5C-49189628B776,ABC,6,NA,36,NA
8F5E7AF9-1D7E-4E1E-9BA8-60BEEAAE5C01,ABC,0,NA,1,NA
8FC1EE95-EFF5-42E8-96B9-BB8E4F8C0037,BCC,25,NA,99,NA
8FCD55BA-8AFB-431F-9DCE-D0BA1636ABE3,BCC,16,NA,66,NA
90288E3E-975D-4C1A-A4EB-ED56C05445CD,ACC,18,NA,121,NA
9040643F-0683-42B7-91E6-D8C90D5188DF,ABC,37,NA,117,NA
92385C55-B000-44F8-AB31-45C3479F008D,BCC,66,10,151,17
9251109F-37BD-40CB-A649-02939DDC74F9,ABC,10,NA,37,NA
9299BAA6-045F-4D93-8B21-4C4B2A396CCB,BCC,1,NA,1,NA
931400A0-FEBA-4B68-AD35-AB66FCA50DA4,BCC,95,NA,301,NA
9321551B-B530-4D82-8748-D78402572A8F,ABC,247,NA,472,NA
94790071-7E09-438B-B69D-07419072C855,ABC,30,NA,54,NA
94C1191D-207B-4126-BBD6-7BE1EFFC0DA5,CCC,0,NA,1,NA
94C2D18B-4E75-4A7B-8EA8-575E29B8413B,ABC,11,NA,35,NA
9519E995-C873-4D6C-AB38-A7049A7CA6F5,BCC,2,0,5,2
9549F485-7F9A-4813-A534-5CFF2839A9D9,CCC,31,NA,76,NA
9573CC57-D2EC-4A86-9809-EE4FCA9336C4,ACC,15,NA,68,NA
95DD1D66-9B95-4CC2-A39A-F48C0F62325C,ACC,1,NA,1,NA
95ED4271-D6AE-4D9B-960F-4745946BA756,ACC,75,NA,183,NA
9630F244-441C-4758-84D5-ED685906F687,ABC,86,NA,178,NA
965F3DA6-7759-4E06-834F-E834BEC354C0,ACC,92,NA,221,NA
96838D4D-DFFA-40F4-90A2-4A72902B6603,ACC,0,NA,6,NA
96859470-C7D3-402D-8221-2C572C833D4A,ACC,1,NA,1,NA
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,ACC,58,NA,278,NA
96E6F0F2-56C1-43B2-91CD-1D7FB6184208,BCC,0,NA,1,NA
96F5CCD8-BD0E-4513-8590-10E653AD20C6,ABC,2,NA,13,NA
97299374-01EB-4D8E-8A62-9080464CCBF9,ABC,1,NA,7,NA
988844EF-C8EB-4A2D-BC99-AD0CD812309F,ABC,66,NA,129,NA
9892335B-6D03-4AE1-9502-9F2727D79236,ABC,0,NA,22,NA
98CB6D22-5292-48E2-942C-81EE661FA901,ACC,8,NA,68,NA
98E011AB-2028-49F1-B6EE-7F04FB90ABE4,ACC,1,NA,1,NA
99D159D8-0E9D-4D8F-9A38-74710DC07BFA,BCC,87,NA,141,NA
9A417810-A0C4-40AB-B98D-37C737BCE237,BCC,1,NA,1,NA
9AD531F4-551A-4F86-B900-4E804E7D1111,BCC,19,NA,48,NA
9B504042-D3BB-4436-9A61-6AB44BC658D7,BCC,51,15,136,73
9B663334-0149-4443-8B0D-2AFF737F61C7,ACC,25,NA,108,NA
9B7A135D-ED21-4675-8D14-C44273917CDB,ABC,25,NA,148,NA
9C08BF1B-A856-48E8-B023-753EFF78C793,ACC,0,NA,1,NA
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,ABC,9,NA,37,NA
9C91A131-9F91-42D1-8653-44334D8A0A0F,ACC,86,NA,250,NA
9CA9A69D-37EA-4334-AD82-3E1DAE2B6154,ACC,67,NA,432,NA
9D08A2BD-E5B0-4FDF-BC30-05A52024DC43,ABC,4,NA,57,NA
9D145CB6-04DB-45AC-862A-B4BCBE3B52C0,ABC,3,NA,77,NA
9DF6C999-6F17-4184-8F23-BC73EDD4F133,ACC,1,NA,1,NA
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,ACC,0,NA,18,NA
9F35267A-9736-4A15-A1CF-9D3D22755DE3,ACC,3,NA,13,NA
9F64C6CB-05E4-4EB3-8D55-3F0B9D6455E0,BCC,0,NA,1,NA
9F89C9F3-7B66-46FF-8A4B-6C2B13479315,ABC,1,NA,25,NA
9FA41E09-DDE9-4443-A866-047DA1F8F092,ACC,61,NA,124,NA
A07D6E64-BDA0-46BE-95AD-E54983D376D8,ACC,6,NA,8,NA
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,ABC,80,NA,171,NA
A0F99B56-0255-4842-9936-31F868B1FD7C,CCC,3,5,23,17
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,CCC,69,NA,111,NA
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,ABC,104,NA,350,NA
A1E4BB1B-514A-4D9B-9758-615A327E2D4F,ABC,1,NA,1,NA
A248ACEE-BCB2-4F90-9972-87C9CCB7D677,BCC,19,2,31,12
A35CE54A-E6F6-4AA4-9232-4C02E4289A34,CCC,0,NA,1,NA
A4B1C7C4-1D99-4470-A2CC-EEA80FDC9DED,ACC,25,NA,103,NA
A4ECC463-DE1B-43AC-B0FC-CD489A7124BF,ABC,4,NA,9,NA
A558AA6D-35BD-4FEC-A4E5-DA16FF7A735D,ACC,1,NA,1,NA
A5684516-0CBD-4F81-A53C-6409B11D12ED,ABC,125,NA,224,NA
A5C5C6C4-806C-4073-8A2E-1D4C8AFF2619,BCC,1,NA,1,NA
A6555904-B50B-4028-B42B-A0D04524171B,ABC,38,NA,328,NA
A6E5C002-F110-428C-ACC0-441828DCBA02,ABC,5,NA,13,NA
A732D816-C59C-40B7-896C-FAAF056BCAA7,BCC,29,7,36,46
A7D21C31-8E59-4EF3-AB3F-ACD63887B92E,ACC,38,NA,146,NA
A828DAF6-3D4E-4D1E-8B44-6295C7BB4F70,BCC,1,NA,1,NA
A8A7CD3E-1CC4-4212-8945-1AE36EC74001,ACC,0,NA,44,NA
A8EDDB25-A98C-445F-865E-DC817B8CBC38,ACC,0,NA,14,NA
A9082F47-5B46-4DE8-86EA-AD4066EF9624,BCC,1,NA,1,NA
A9B5D8B7-44C7-4A30-B216-B39BF3168A99,ACC,1,NA,1,NA
A9CA173E-1976-45F6-B05C-88CE8CE049A0,CCC,94,22,184,75
AA05D7CC-FD71-403F-8EC5-9A7042EFF394,ABC,34,NA,84,NA
AA5422B4-515B-4FE5-822A-78717593FC0D,ACC,9,NA,109,NA
AA9225C8-B6C5-463E-AEB8-A50F91D80036,ACC,80,NA,170,NA
AABC17C3-77E2-49CC-9B28-CE17E5103431,BCC,0,NA,1,NA
AAD852B6-8A83-4DD7-A213-0BFE5922E097,ACC,9,NA,38,NA
AAF0CCD8-4995-47A0-B44E-3D76E2DB94EA,ACC,2,NA,9,NA
AAF13EDB-B1DF-4277-8BA6-EA162140E124,ACC,1,NA,17,NA
AB466A97-5ECB-494B-BBA8-8AC77B8BCBB9,ABC,17,NA,138,NA
ABBFDCD4-CB56-4BB1-86E7-38209E20AF57,BCC,54,NA,232,NA
ABD9F7C3-DC1E-4C4D-A3F8-5A39AC35FB1E,CCC,1,NA,1,NA
AC088165-A020-4689-B40E-0B2974DA105C,ABC,37,NA,141,NA
AC3EA46A-024F-4F04-90F2-FD6BFC73F139,ABC,18,NA,44,NA
AC92AA5C-1D90-4552-B89A-B0B6220E13F1,CCC,6,NA,7,NA
AD184014-533A-4AAA-8D71-B5ED50264099,ACC,10,NA,76,NA
AD2575CF-9939-40F9-A741-D4731361959B,BCC,1,NA,1,NA
AD5DE18A-0CC7-4C63-A1A1-E0E0DAAC3B79,CCC,5,NA,7,NA
AD9B404B-DE40-48EE-A214-25DD5ADA8C4A,BCC,2,NA,10,NA
ADEE7F37-0081-4B1C-A0AC-72324A4B4609,ACC,1,NA,5,NA
AE5CCDC2-060F-49D2-B6DF-D096C42E5607,ACC,15,NA,22,NA
AE951FB6-7BB1-45D5-B74D-5686169743C6,ACC,104,NA,308,NA
AF62631A-2877-4DAC-8CEA-8F6858418073,ACC,8,NA,49,NA
AF964CC7-7391-4A3C-9DA9-90FE3A0FCD89,ACC,0,NA,1,NA
AF9DFC52-F8B3-4170-BB8C-04F995E5BF56,ABC,1,NA,1,NA
AFB44A4B-67B2-4178-ADF3-8486D7B3EDB4,ABC,152,NA,401,NA
AFC032A1-B9B7-4130-8F6F-8A33A478E045,ABC,12,NA,118,NA
B00A7BA8-555A-4CA3-955A-A6575B55207D,ACC,31,NA,133,NA
B06C4EA3-BF64-463F-9225-A892D51FD637,ACC,18,NA,87,NA
B13AB8D0-DBCD-4005-B615-152F64D655CC,ABC,3,NA,7,NA
B17B21B1-26AC-4650-A933-A78F240B3EE3,ABC,35,NA,77,NA
B1C90D28-7626-4A2B-A3F1-3F4136CD2CCF,ABC,2,NA,39,NA
B22A015C-23EE-4306-9CF3-B8633FFF070B,ACC,145,NA,440,NA
B2CD5E1D-D8CF-4B67-9FD9-437B74DAA11A,BCC,136,NA,410,NA
B3435070-160C-49E2-9250-BB652D09FACF,CCC,1,NA,1,NA
B41E01E7-8C08-49EA-BB98-BA630EA61D9B,ABC,1,NA,1,NA
B433D956-5AF6-4C09-8019-215235B816FB,ABC,70,NA,335,NA
B46550F3-9D8A-42B6-A881-2DB0FF348A79,ABC,0,NA,1,NA
B651FD07-89E9-44AB-A7E1-B6EB8E5CCA1D,ABC,15,NA,59,NA
B79D84FB-168C-4D77-AFED-41AE2AA9D609,BCC,38,NA,156,NA
B883F35A-B447-4E4C-A74F-A068B3BB9892,BCC,33,NA,137,NA
B8FC8C98-A99C-45E1-A941-83C774BCF89D,ACC,10,NA,64,NA
B996B617-8F02-417F-B492-9073600E1AC1,CCC,58,NA,113,NA
BB57BFF6-F5E7-4FF4-976B-3E5BA7C4CD1E,ABC,7,NA,12,NA
BB8D4E86-271E-40BF-921C-B93AB7129761,CCC,1,NA,1,NA
BC05EC18-B389-4A53-86BB-EA98A30C77BA,BCC,1,NA,1,NA
BC0FF32C-25CA-4EE2-9B5C-E4B944C31E05,ACC,2,NA,57,NA
BCB5844F-02F9-402B-987B-A01E329FE13D,CCC,52,34,131,114
BE28C6C5-AB76-48EF-974C-CE15799AB5F7,BCC,5,NA,35,NA
BE2FF317-B4D8-46F2-BD6A-B8169060329E,CCC,0,NA,1,NA
BEA543A3-EECE-4D7E-8912-45512F70DD86,ACC,2,NA,6,NA
BEB59235-A8AA-494F-B113-43768D970E3C,ABC,5,NA,40,NA
BFA72407-90C5-4CCD-8F3E-61C919215D6C,BCC,125,NA,189,NA
BFD44234-DDF3-4C5C-8455-19A921EF055B,ACC,0,NA,1,NA
BFE71726-11F8-41A6-88DD-B98E8A6B76B6,ACC,16,NA,79,NA
C03F0D0F-6F0A-4EC4-93F8-E72249B027F9,ABC,60,NA,491,NA
C124C1DA-31B6-4D80-86C9-E62F987A7356,ABC,61,NA,270,NA
C1BDCC49-1964-484E-BB42-54085EC56A51,ABC,1,NA,1,NA
C20214F6-0B3C-4FD3-931A-5599232E31B8,ACC,0,NA,1,NA
C2F569D4-713F-4AF8-B179-C613E2E055FE,ABC,59,NA,116,NA
C34CA39C-89C0-4357-8E38-7C23D0985C21,ACC,8,NA,69,NA
C34E9835-C36B-4B75-B172-F27F5CD0EBF6,BCC,1,NA,1,NA
C3733584-1026-417F-B77A-2D112E16AF48,ACC,0,NA,1,NA
C38C7441-848E-4DCD-AFE8-0603508E293A,ABC,58,NA,175,NA
C3963D98-4CE1-4E08-BE0F-54717E29A195,ACC,3,NA,49,NA
C450EBBB-B1C2-4143-BB4B-4272D58C80F0,BCC,55,NA,158,NA
C4EA95FA-44F1-4D00-8381-8CD4891D8FBF,CCC,54,NA,150,NA
C50B0B30-0C3B-466D-8996-46B03A5A53AA,ABC,11,NA,166,NA
C57EEEF1-5408-46D8-957C-A338A7087AB3,BCC,1,NA,1,NA
C5E94948-FBD0-4A62-BB0C-E1F7985DB5C3,ABC,45,NA,341,NA
C5F4F4CE-C3EC-4A90-9EBA-0FCA30795D32,ABC,128,NA,422,NA
C623FF95-2EF2-49B2-8735-5848D5429EFA,ACC,1,NA,1,NA
C7728E85-0872-4D6C-9D43-277F0DF28527,BCC,64,54,121,259
C7DA69EA-1F1F-428A-9AE5-4BB959704E04,ABC,40,NA,81,NA
C7DDE0E1-15C0-4272-81B0-3C2047CCF0B1,BCC,23,8,118,51
C80044BF-24F8-42ED-80F7-59FA7B4A87AE,ACC,10,NA,100,NA
C847FEC1-7563-45CF-90B5-D4296AE228BE,ACC,103,NA,285,NA
C8BE84A0-0BD8-4EDD-B180-34A63773C190,BCC,11,5,58,41
C8E60AD0-767D-4E58-90D9-232E89055A51,BCC,44,32,143,132
C9030ACD-4062-4F10-930E-1539659D6C25,BCC,19,NA,117,NA
C9377A2F-9FF6-47C2-964A-A708857F32F2,ABC,21,NA,305,NA
CA0C5251-1D10-4FA9-99AC-2E76655B4E52,BCC,35,NA,76,NA
CA366642-B2C7-4321-8E96-F77FBFE8F021,BCC,188,93,677,298
CA716A84-0100-441A-BA8E-0ACDAE4C3A31,ACC,2,NA,4,NA
CA8639B6-107C-4C8D-8A6C-E1692976C69E,ACC,1,NA,1,NA
CADD6498-6462-48AA-910A-465C863B52EF,BCC,1,NA,1,NA
CAEB421E-356B-49CA-9A8F-E65B5A2F6182,BCC,17,31,29,119
CCBE7820-75A6-427F-A6B6-2A8DF074D5F8,ABC,22,NA,105,NA
CCFEA76D-34AB-4BAA-854E-5DE4BE4F2B74,ABC,5,NA,102,NA
CD0BA60B-2C2D-424D-AF03-5BB3C607443B,ACC,10,NA,34,NA
CD2F1C7C-B9CF-4DC2-9DEF-31872E37CB58,ABC,279,NA,556,NA
CD6E601E-F6AA-48D7-B78D-7D3F3F516017,CCC,5,1,7,1
CD71C2E6-4F27-4752-870A-113E2C09BB45,ABC,19,NA,138,NA
CD851AC5-A4C2-463B-BC4C-B20CC40FDB2B,BCC,1,NA,4,NA
CF0916D3-91C9-433A-90D7-FFDF3C926005,BCC,1,NA,1,NA
CF12B046-CC53-4D31-83D1-CE98503939BF,CCC,61,15,114,56
CF5F61D3-E5AE-4C10-9E2A-133017E88934,ABC,8,NA,15,NA
CFA441CB-3880-49F2-B8E9-D7515EAA17EB,ACC,79,NA,284,NA
D0080531-6E21-4266-A491-F275CC84AC85,ACC,10,NA,76,NA
D00E416C-8C8E-4BB1-BF07-F4222C8BC4C2,ACC,13,NA,62,NA
D08EEC9C-60A0-4A8A-BEAB-22DE4F2ADE94,ACC,0,NA,1,NA
D093585B-C626-4F49-A609-286BA811F928,BCC,45,NA,231,NA
D0DBD177-78FD-410A-96FF-708340E11BC7,ACC,15,NA,106,NA
D184A496-37E8-420E-9DA8-01E8BC88DD6F,BCC,1,NA,1,NA
D19BA870-712A-402D-AF30-2DCCD3345038,CCC,0,NA,1,NA
D1AE39D2-A917-47D5-B0C3-DF633732C83E,CCC,9,NA,77,NA
D35CA539-1B1B-46B7-924C-AD48A55E607B,ACC,13,NA,74,NA
D37CF9D3-BC99-4FE1-A3FE-7A813FD1EDAE,CCC,108,NA,219,NA
D3E23B6F-943A-4971-8E94-BF0AA9819091,CCC,203,NA,294,NA
D41E3047-FA3F-4E2F-A3BC-3762C7E6DA9D,ABC,48,NA,394,NA
D4D4E27B-E174-4829-BC2C-2A245CE75673,ABC,2,NA,26,NA
D54FAFD6-0D4D-4DFC-8DFE-813BF7EC3ACC,ABC,0,NA,2,NA
D5EAE4FD-4276-4E1A-9380-1CC58011FC51,ACC,12,NA,29,NA
D63DE871-A62B-4B8B-87EF-05764482280E,ACC,2,NA,4,NA
D6554E81-37AF-452D-B9EB-555A7E7C881D,ABC,1,NA,1,NA
D6DA6D48-FD73-4C5E-B8F4-8D820005B455,BCC,0,NA,1,NA
D7515E42-8C78-4B11-9A5F-1868BB0FFAF6,ABC,15,NA,112,NA
D77B98E5-D52C-4B98-B954-A7B51A7FFA6E,ACC,15,NA,94,NA
D88E5D70-45D8-4298-B1F3-ADE60277C57B,BCC,103,NA,364,NA
D8BF8B86-5ECD-48F1-BEDA-C49D83AEB8D1,BCC,2,NA,11,NA
D8D3BCBB-C884-431B-8BC3-B3BC044096DB,ABC,4,NA,4,NA
D9DB34BC-0AEE-4109-8B8E-4737589E8A3D,CCC,36,NA,76,NA
DA827118-FC07-45B9-8395-91A39E316684,ABC,69,NA,175,NA
DA8E9CFC-4F1A-4835-B914-0A89B163A4E4,ABC,59,NA,145,NA
DA8EE792-7ED0-4A5D-9394-A3B042B84D1B,ACC,35,NA,179,NA
DA92AE6B-D178-4110-A1D5-941DDC5EDA9D,ACC,0,NA,1,NA
DB8FB0EE-A106-403F-A1AE-E88A76F33419,CCC,6,NA,23,NA
DBB7294D-0FC8-46FA-876F-F68365FC6EC1,ACC,47,NA,195,NA
DC5926A0-7E85-483F-8A7E-21979DD398B2,BCC,169,NA,237,NA
DC7624A6-7029-4987-BB2E-DC63951C8B4F,ABC,162,NA,235,NA
DD14E05A-4203-4605-ABFA-A640A495D2DC,BCC,24,7,69,23
DDB49159-5D59-48A7-A445-45FE5CED4EAA,BCC,1,NA,1,NA
DDCEBBEF-78F3-4B68-B20B-629EAC7B8399,ABC,63,NA,154,NA
DDF74611-8EBD-4163-A6EA-F0CB3216325F,ACC,4,NA,30,NA
DDF92660-F12D-4008-8D62-DDEF096C237F,ACC,83,NA,287,NA
DE7D1751-F4B4-4CE2-9BE3-DC72D16B0254,ABC,2,NA,23,NA
DE94FD0E-26A4-44F6-803F-F98D0EE3610A,BCC,83,11,301,93
DEA11890-963E-4D5D-9534-854096D55413,BCC,1,NA,1,NA
DEBB8280-3AAD-48A0-AAC4-1F16D850DAD4,BCC,0,NA,1,NA
DEEDE264-979B-4C5B-9C7C-41D3152B6E2A,BCC,86,NA,294,NA
DF25FEBC-4A5A-466A-B808-9B1CB0733F1A,ACC,1,NA,4,NA
DF32FAC5-323F-4294-A858-C7F74DFB7925,BCC,16,NA,50,NA
DF722471-E38F-41B1-BC8C-93F0D14C8583,ACC,51,NA,111,NA
DFE2FCDB-DB81-4FEB-928D-3FA55388ED34,ACC,11,NA,43,NA
E03C5915-0AA8-4A86-96B7-E36ABA3041EE,CCC,27,NA,81,NA
E06EE336-867B-4625-B6FD-FDADDFBCB269,ABC,5,NA,8,NA
E205B971-192D-478C-A482-5C63CE63B5A4,BCC,0,NA,1,NA
E2632242-1770-49A8-8F7A-EE3934EB89AE,ACC,1,NA,18,NA
E2B26451-9754-42D5-9AB0-CB0B8096E9A7,ACC,9,NA,42,NA
E2E7BA5B-08EF-406A-AE23-AD7C15BE2EE1,CCC,79,5,162,38
E33EDFB8-7478-41D4-B419-38B88952C642,CCC,39,NA,99,NA
E3891A00-5C44-4619-BB49-1E79A86C40E4,ABC,3,NA,40,NA
E43BA330-9287-4EDF-A017-E4B80C160E50,ABC,42,NA,131,NA
E4F3AA43-23BE-429A-A498-38624B2F9623,BCC,16,NA,63,NA
E5485BA1-404C-4B4C-8DC4-ABE7CDC159A7,BCC,0,NA,1,NA
E5699BC1-3848-432B-BDBD-05DE2334B9A5,ABC,29,NA,159,NA
E60EC3C9-41A0-4052-900A-46E66F9385A4,BCC,5,NA,20,NA
E6F4C8EA-172A-4FB3-BE64-D1B97541807E,CCC,0,NA,1,NA
E7338972-F98C-428B-9196-6E0CEDDF1AA6,ABC,2,NA,9,NA
E7571663-5478-450A-83C7-83D45D096958,CCC,40,NA,110,NA
E7A96CCE-CA51-4629-AB6F-C9CEBC827C5C,CCC,19,7,74,20
E7E16642-DF6A-4405-91E9-88618956275D,ACC,46,NA,218,NA
E7FFE448-7A53-46C2-A0F1-B5C0BCA8FD36,CCC,30,NA,102,NA
E80EF906-BC9B-48B9-981D-DDAEB485C803,CCC,42,13,89,73
E8288E25-1FFE-47B0-8576-E671B0741F4D,CCC,0,NA,1,NA
E8792EC2-00BB-4A60-8381-2CEDB1FD5E0E,ACC,139,NA,290,NA
E8ABBC70-2942-4249-9A8A-D6D28E069D24,ACC,39,NA,139,NA
E8ADEEEB-F0E9-49D5-BB29-3D8C11A36032,CCC,19,NA,28,NA
E8FF9558-C11C-406F-BCBC-6FD77EFE6037,CCC,29,20,108,131
E905588F-DB6A-4FEC-A2D2-B22FC9848A23,ABC,5,NA,15,NA
EA048116-4D22-485E-8B98-074769AD27DD,BCC,1,NA,1,NA
EAAD033D-0AD7-4B50-9391-86B507B36F34,ABC,118,NA,413,NA
EB1D25E6-0F52-491A-8C42-133EB53CFFB9,ACC,49,NA,135,NA
EB201F42-91B4-4BB0-957A-7819617F8637,ABC,15,NA,38,NA
EB359E35-8D35-4A90-834B-0285B958817B,CCC,7,NA,31,NA
EBF1EE68-8728-4A7C-A6FA-827C6192FCA1,ABC,30,NA,158,NA
EBF4106D-8C37-4B9D-963A-A49DA8C4D39C,BCC,1,NA,1,NA
EC53982F-8E17-433F-9CE4-DB17E8848017,ACC,0,NA,5,NA
EC5E512A-8A9A-4273-A4D2-6CD9BDB028A4,ABC,0,NA,2,NA
EC879C08-73E6-4EC9-955E-0A7E474AB0BB,CCC,1,NA,1,NA
ECB02743-DFAD-4A3A-9219-2E5CFC13BA0D,CCC,192,71,319,148
ECF2E190-6D52-4950-BBD3-E2BEC46B5C72,ABC,22,NA,79,NA
ED384A4B-4016-435D-A531-AC085629DEC9,ABC,106,NA,273,NA
ED7F08D2-C49E-4124-85F4-5C8A99856ADF,ABC,62,NA,275,NA
EDA32944-83E0-419E-A056-14B846AAC577,ABC,22,NA,65,NA
EE5791A7-1694-495F-8EDA-59D9A0EC52E2,ACC,34,NA,130,NA
EEEA5125-45AF-4C61-83EA-DF57C780C4B7,ABC,43,NA,182,NA
EF22EDB5-FA61-4687-ACB8-BEA3441349E5,ABC,12,NA,30,NA
EF5B927F-B809-4201-AC77-4A9E81F6E552,ACC,40,NA,86,NA
F09C12D3-235C-4664-AF38-5947A66DD99A,ACC,0,NA,2,NA
F0CACFA1-E010-4A9D-8132-61189DAEB17C,ABC,6,NA,86,NA
F0DDEDEA-2201-4084-B65A-FA21D8D21249,CCC,13,0,44,12
F1394C19-5B3C-4A85-BB92-E9DA03E52DE1,CCC,1,NA,1,NA
F1D96255-5E58-454C-AB2C-C5F38B739E70,CCC,1,NA,1,NA
F2109743-E194-4A7E-ADA0-5CC83CF12110,ACC,16,NA,39,NA
F21C3B5A-D529-4209-B592-76182FB7CB7B,BCC,15,NA,55,NA
F227C264-2BE4-40A8-8D21-415E20D38A2A,BCC,6,NA,6,NA
F26B9D85-18DB-48CF-914C-510BC8BA1B75,ACC,58,NA,166,NA
F2DC6184-D447-4B7B-A09A-25552F94F684,BCC,14,NA,108,NA
F3703F9E-913E-4FDC-9F39-C81771FB9CDD,BCC,0,NA,1,NA
F37A3ECE-76E6-4D33-88DC-D74F97D360D5,ABC,11,NA,13,NA
F3BA1588-51F3-49C4-8D44-C6FE1244F7BD,CCC,16,NA,49,NA
F45B1903-C5D8-469C-A16E-955D491737A9,ABC,40,NA,121,NA
F499743C-EF62-4573-9FAA-ED0A22E303CE,CCC,0,NA,1,NA
F4EA7435-69C7-4F38-B063-827BE0B9B93D,ACC,38,NA,157,NA
F5685018-B9E8-4294-B458-146E5D960241,BCC,31,NA,180,NA
F5ACE0E1-3A20-46C0-B69A-F229531BB59E,ABC,7,NA,74,NA
F5D36618-CF2E-4C90-8994-D09DE1B1FF63,BCC,1,NA,1,NA
F6AF3E74-C608-4CA8-8307-F2BFFA8D59AB,BCC,85,NA,163,NA
