timezone,timestamp,interventionType,isReIntervention,interventionDuration,resolution,app,purpose
Europe/Bucharest,1750008578.970247,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750008894.439818,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750009260.2866821,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750009260.6554332,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750009682.8550239,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750010127.988014,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750010925.554724,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750011243.1792579,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750011262.736337,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750011653.7612271,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750011977.0188541,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750012296.59987,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750012313.088635,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750012636.621914,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750012908.5828838,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750013181.074802,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750013249.638527,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750013522.223799,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750013651.279311,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750013886.724746,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750014213.74185,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750014694.484206,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750014701.701267,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750015433.160217,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750015775.374457,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750016102.6350431,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750016120.552644,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750016414.5544739,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750016854.5281758,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750017165.6473532,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750017546.934579,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750017925.4062471,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750018250.277604,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750018606.1461492,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750018606.833854,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750019012.2389898,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750019388.599691,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750019731.349093,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750020101.5387058,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750020493.179943,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750020988.1594129,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750021338.988123,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750021662.158551,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750021766.872109,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750022137.679697,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750022500.793159,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750022824.239458,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750022879.895158,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750023192.9305959,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750023585.551588,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750023896.0575309,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750024263.545413,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750024576.783183,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750025148.901619,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750025541.552397,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750025891.969862,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750026416.2319322,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750027022.384726,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750027357.745933,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750035815.710011,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750045880.982897,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750045890.173612,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750045909.857038,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750046313.190895,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750046786.339741,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750047725.597203,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750048180.156879,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750048476.589398,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750048498.477967,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750048514.300929,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750048770.173697,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750049351.614973,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750049687.988195,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750058747.55565,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750059096.979162,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750059468.590997,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750059782.4281101,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750060322.711586,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750060345.841759,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750060935.6739779,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750060995.7442698,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750061488.311894,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750061734.047684,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750061911.818145,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750062072.340033,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750062392.679913,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750062578.525591,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750062967.2946138,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750063029.383853,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750063343.331964,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750063388.6793408,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750063729.462167,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750064049.787184,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750064654.044455,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750065019.067987,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750065350.509639,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750065872.300586,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750066372.7254171,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750066992.019979,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750067907.83126,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750068234.032987,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750068375.10866,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750068554.743387,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750069029.423789,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750069487.131316,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750069864.722787,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750070007.5486479,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750070512.186905,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750070957.569704,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750071785.1742,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750071793.293654,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750072105.7118359,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750072116.031693,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750072476.815737,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750072485.4535809,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750072913.787037,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750072920.229227,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750073504.816649,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750073511.538692,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750073560.027142,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750073888.811699,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750074516.376183,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750074528.375917,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750075116.957632,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750075338.3350658,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750075862.341377,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750076371.820355,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750076381.519727,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750077157.2160568,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750077220.359779,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750078022.81657,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750078042.2285619,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750078648.422935,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750079058.359418,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750079430.290557,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750079744.889751,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750080177.875463,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750080562.995537,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750080967.433941,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750081604.1643949,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750081936.630249,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750082262.426703,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750082613.1529741,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750082993.798396,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750083318.719293,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750083691.291224,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750084259.653799,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750084732.1474252,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750085166.3977861,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750085590.166445,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750086106.411398,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750086752.09355,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750086787.086207,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750087099.030004,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750087111.4255118,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750088182.470632,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750088202.255725,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750088562.2841659,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750088572.4179049,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750088998.010786,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750089056.088516,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750089410.720459,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750089529.402018,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750089924.901459,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750090323.203493,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750090635.917438,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750091014.028976,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750091580.8000212,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750091590.164762,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750092456.58989,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750093358.101431,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750093388.06874,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750094074.0799189,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750094600.302538,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750094606.3377562,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750094974.395235,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750095298.927021,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750095738.0719,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750096136.317987,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750096881.3475251,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750096893.198317,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750097264.7802792,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750097656.994262,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750097969.162126,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750098356.0576591,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750098958.275607,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750099285.7588649,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750099683.326143,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750100104.626816,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750100826.357183,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750101141.3723822,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750101388.095776,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750101568.199614,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750102024.002599,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750103121.795837,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750103445.443464,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750103689.3983831,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750104086.317687,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750104470.610855,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750105192.7440329,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750105536.2018352,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750106014.0361052,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750106342.585532,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750106362.353602,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750106753.4083462,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750106759.7274299,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750106774.272763,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750107074.2109509,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750107117.947401,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750107830.4315228,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750107881.070579,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750108201.504888,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750108266.323975,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750108740.3610392,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750108785.237591,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750109111.679741,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750109179.6318479,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750109453.219466,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750109597.038316,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750109839.403615,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750109993.39987,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750110323.650774,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750110343.0740871,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750110656.225167,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750110663.047186,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750110969.5839381,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750110987.057868,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750140897.069757,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750141139.131527,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750141647.112503,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750141904.446871,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750142015.958317,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750142492.722858,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750142531.42908,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750142872.14519,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750143184.055314,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750143328.74235,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750143988.120441,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750144330.484021,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750144463.513407,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750144784.4981909,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750144807.294167,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750145106.2659512,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750145125.46777,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750145699.381882,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750145786.3195581,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750146021.151377,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750146031.4454122,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750146734.9431062,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750147232.9166121,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750147236.4590402,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750147251.3247042,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750147658.022492,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750148035.5160809,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750148561.355567,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750148882.81327,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750149377.381293,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750149466.306107,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750149907.577889,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750149937.057966,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750150386.198623,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750150946.564231,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750151376.608269,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750151415.1833758,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750151778.8906841,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750152224.509278,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750152596.624731,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750153147.317563,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750153451.921999,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750153641.608372,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750154033.520283,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750154265.1511168,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750154377.065899,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750154737.28315,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750155236.3321571,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750159320.2586699,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750159837.779048,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750159938.605496,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750160257.878777,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750160265.082644,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750160605.446631,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750161183.335566,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750161833.989727,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750162238.1603642,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
