timestamp,app,timezone,isReIntervention,resolution,interventionType,interventionDuration,purpose,timeIntervalUntilReIntervention
1749851459.850597,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749852782.1413689,tikTok,America/Los_Angeles,False,closedApp,,,,
1749853070.900652,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749853299.71367,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1380.0
1749853395.554148,tikTok,America/Los_Angeles,False,closedApp,,,,
1749853462.866183,tikTok,America/Los_Angeles,False,closedApp,,,,
1749853812.2871099,tikTok,America/Los_Angeles,False,closedApp,,,,
1749854081.821826,tikTok,America/Los_Angeles,False,closedApp,,,,
1749854190.366595,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749854776.322425,tikTok,America/Los_Angeles,False,closedApp,,,,
1749855227.016645,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,360.0
1749856700.143645,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749866577.642222,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749866586.958891,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Escape / Avoid,660.0
1749866614.429358,tikTok,America/Los_Angeles,False,closedApp,,,,
1749866698.607141,tikTok,America/Los_Angeles,False,closedApp,,,,
1749867893.603807,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,360.0
1749867995.853385,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749869705.346064,tikTok,America/Los_Angeles,False,closedApp,,,,
1749869759.835332,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749876010.371918,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,660.0
1749876156.012949,tikTok,America/Los_Angeles,False,closedApp,,,,
1749914249.330484,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,300.0
1749914414.8242512,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749916219.607472,tikTok,America/Los_Angeles,False,closedApp,,,,
1749918395.7470388,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749918655.362516,tikTok,America/Los_Angeles,False,closedApp,,,,
1749919036.9827929,tikTok,America/Los_Angeles,False,closedApp,,,,
1749919707.6269732,tikTok,America/Los_Angeles,False,closedApp,,,,
1749921633.096479,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,540.0
1749922040.9421391,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749923315.3522692,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749926777.070761,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749929489.5712981,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,600.0
1749930526.446632,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749930541.7520108,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749930666.862358,tikTok,America/Los_Angeles,False,closedApp,,,,
1749931236.378784,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749931242.294145,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749931343.959272,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,960.0
1749931399.010221,tikTok,America/Los_Angeles,False,closedApp,,,,
1749932951.5134568,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749932970.313311,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1380.0
1749933426.430462,tikTok,America/Los_Angeles,False,closedApp,,,,
1749934755.8861752,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749940754.2991009,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1749942635.3666492,tikTok,America/Los_Angeles,False,closedApp,,,,
1749943239.238056,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,660.0
1749943904.350347,tikTok,America/Los_Angeles,False,closedApp,,,,
1749948538.420768,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,300.0
1749948776.636917,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749948802.550517,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,780.0
1749949491.004338,tikTok,America/Los_Angeles,False,closedApp,,,,
1749949637.185708,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749950293.9994159,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749950332.692665,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,840.0
1749950961.837707,tikTok,America/Los_Angeles,False,closedApp,,,,
1749954001.670399,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,600.0
1749954606.866333,tikTok,America/Los_Angeles,False,closedApp,,,,
1749954664.7911348,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749954670.462597,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749966328.551672,facebook,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,
1749970178.434232,facebook,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,
1749996464.763489,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1749998117.6123052,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1750000242.4803681,tikTok,America/Los_Angeles,False,closedApp,,,,
1750002926.288455,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750002965.920152,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Search Info,1800.0
1750003032.508984,tikTok,America/Los_Angeles,False,closedApp,,,,
1750003240.1947222,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Search Info,1800.0
1750003391.7882981,tikTok,America/Los_Angeles,False,closedApp,,,,
1750004038.649579,tikTok,America/Los_Angeles,False,closedApp,,,,
1750004767.932279,tikTok,America/Los_Angeles,False,closedApp,,,,
1750005454.2429318,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1750005768.713635,tikTok,America/Los_Angeles,False,closedApp,,,,
1750021584.152319,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,540.0
1750021760.2349439,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1620.0
1750023012.1472468,tikTok,America/Los_Angeles,False,closedApp,,,,
1750025944.1337,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1680.0
1750025968.334546,tikTok,America/Los_Angeles,False,closedApp,,,,
1750026368.135252,tikTok,America/Los_Angeles,False,closedApp,,,,
1750027003.756669,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750027013.2161,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,600.0
1750027443.079457,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750028037.155882,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750028295.436226,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1560.0
1750028368.257021,tikTok,America/Los_Angeles,False,closedApp,,,,
1750028532.791476,tikTok,America/Los_Angeles,False,closedApp,,,,
1750030079.723785,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750030088.789394,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1620.0
1750031334.375936,tikTok,America/Los_Angeles,False,closedApp,,,,
1750034807.190693,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,360.0
1750035249.383657,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750035974.831321,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1560.0
1750036491.4244971,tikTok,America/Los_Angeles,False,closedApp,,,,
1750036949.105479,tikTok,America/Los_Angeles,False,closedApp,,,,
1750037137.540066,tikTok,America/Los_Angeles,False,closedApp,,,,
1750038910.654935,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,540.0
1750047141.3922138,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1020.0
1750048347.935204,tikTok,America/Los_Angeles,True,openedApp,breathingExercise,1.5,Entertainment,1800.0
1750048072.764481,tikTok,America/Los_Angeles,False,closedApp,,,,
1750048184.776339,tikTok,America/Los_Angeles,False,closedApp,,,,
1750048341.4718451,tikTok,America/Los_Angeles,False,closedApp,,,,
1750050098.93617,tikTok,America/Los_Angeles,False,closedApp,,,,
1750050169.084769,tikTok,America/Los_Angeles,False,closedApp,,,,
1750050393.037173,facebook,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,
1750051237.55111,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1750051667.865068,tikTok,America/Los_Angeles,False,closedApp,,,,
1750052525.8180041,tikTok,America/Los_Angeles,False,closedApp,,,,
1750053504.510077,tikTok,America/Los_Angeles,False,closedApp,,,,
1750087996.588706,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1800.0
1750089800.850595,tikTok,America/Los_Angeles,False,closedApp,,,,
1750098657.9635072,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,600.0
1750099756.653607,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1620.0
1750100541.045034,tikTok,America/Los_Angeles,False,closedApp,,,,
1750101806.4901528,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1740.0
1750102632.805692,tikTok,America/Los_Angeles,False,closedApp,,,,
1750102896.324378,tikTok,America/Los_Angeles,False,closedApp,,,,
1750104734.499477,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750104840.552819,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,660.0
1750105505.7827458,tikTok,America/Los_Angeles,False,closedApp,,,,
1750105515.1800761,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750105848.874692,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Escape / Avoid,1560.0
1750106990.35323,tikTok,America/Los_Angeles,False,closedApp,,,,
1750107048.627198,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750112526.4201388,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750112858.250301,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,960.0
1750113823.890708,tikTok,America/Los_Angeles,False,closedApp,,,,
1750113873.873405,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750114159.770351,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1560.0
1750114615.780532,tikTok,America/Los_Angeles,False,closedApp,,,,
1750115982.635073,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750116101.39907,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,480.0
1750118802.008992,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,300.0
1750119169.076466,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750119194.393423,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,540.0
1750119739.789013,tikTok,America/Los_Angeles,False,closedApp,,,,
1750122309.070425,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750122666.063901,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1080.0
1750123528.835085,tikTok,America/Los_Angeles,False,closedApp,,,,
1750123787.182804,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,720.0
1750124512.639405,tikTok,America/Los_Angeles,False,closedApp,,,,
1750125021.464898,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750126006.9464831,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750126286.816467,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750126293.9244518,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750127291.474592,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1140.0
1750127780.575388,tikTok,America/Los_Angeles,False,closedApp,,,,
1750132151.054301,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,540.0
1750132548.805834,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,1.5,,
1750132564.222861,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,1440.0
1750134559.269816,tikTok,America/Los_Angeles,False,closedApp,,,,
1750176160.5542932,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Entertainment,300.0
1750202937.008035,instagram,America/Los_Angeles,False,openedApp,breathingExercise,1.5,Stay In the Loop,420.0
1750223614.3821201,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750224521.5725598,tikTok,America/Los_Angeles,False,closedApp,,,,
1750224610.601956,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750247494.549718,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750249401.27971,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750249555.1074681,tikTok,America/Los_Angeles,False,closedApp,,,,
1750249796.9680629,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750251602.921617,tikTok,America/Los_Angeles,False,closedApp,,,,
1750252142.323925,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750252678.8957372,tikTok,America/Los_Angeles,False,closedApp,,,,
1750253335.678742,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1260.0
1750254601.054949,tikTok,America/Los_Angeles,False,closedApp,,,,
1750255988.4522,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,480.0
1750259903.511849,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750267754.207063,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,780.0
1750290690.900947,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1750294002.324553,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750299194.616043,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750299199.043747,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750306574.7846541,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750306996.068077,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750307871.266007,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750307884.3374472,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750342660.777488,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,480.0
1750346249.54479,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1750346814.459373,tikTok,America/Boise,False,closedApp,,,,
1750347213.770664,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750347624.123529,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1560.0
1750347730.438311,tikTok,America/Boise,False,closedApp,,,,
1750348484.112957,tikTok,America/Boise,False,closedApp,,,,
1750348587.796746,tikTok,America/Boise,False,closedApp,,,,
1750354231.837232,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750356298.32425,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1320.0
1750356344.4993172,tikTok,America/Boise,False,closedApp,,,,
1750356366.685956,tikTok,America/Boise,False,closedApp,,,,
1750356408.27933,tikTok,America/Boise,False,closedApp,,,,
1750356531.968565,tikTok,America/Boise,False,closedApp,,,,
1750356562.285382,tikTok,America/Boise,False,closedApp,,,,
1750356684.3450131,tikTok,America/Boise,False,closedApp,,,,
1750356893.4954062,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750356909.315836,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750356935.989177,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750357480.767802,tikTok,America/Boise,False,closedApp,,,,
1750371923.870887,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1750379876.6491718,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1750381202.345897,facebook,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750383017.500866,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1750386538.334738,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750386556.22433,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1750428668.695891,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1750430719.625008,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750437157.9913058,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750438336.535636,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750438387.97958,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750444715.177915,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750444745.241949,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750444780.017249,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750445459.870074,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750445022.93699,tikTok,America/Boise,False,closedApp,,,,
1750445463.907844,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750445489.9911451,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750445506.962539,tikTok,America/Boise,False,closedApp,,,,
1750445738.677037,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750445953.189744,tikTok,America/Boise,False,closedApp,,,,
1750447102.029815,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750449041.231793,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750467296.170124,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750504602.835081,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750504652.719802,tikTok,America/Boise,False,closedApp,,,,
1750504669.477989,tikTok,America/Boise,False,closedApp,,,,
1750505337.914871,tikTok,America/Boise,False,closedApp,,,,
1750505826.487381,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1750506513.422824,tikTok,America/Boise,False,closedApp,,,,
1750537751.809948,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1750543655.383673,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750546189.652382,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750546461.542593,tikTok,America/Boise,False,closedApp,,,,
1750548620.3236918,tikTok,America/Boise,False,closedApp,,,,
1750548722.957127,tikTok,America/Boise,False,closedApp,,,,
1750556151.666426,tikTok,America/Boise,False,closedApp,,,,
1750556356.2005491,tikTok,America/Boise,False,closedApp,,,,
1750556964.259583,tikTok,America/Boise,False,closedApp,,,,
1750557071.318822,tikTok,America/Boise,False,closedApp,,,,
1750557188.2528892,tikTok,America/Boise,False,closedApp,,,,
1750557494.179021,tikTok,America/Boise,False,closedApp,,,,
1750557897.388664,tikTok,America/Boise,False,closedApp,,,,
1750559956.249785,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750560298.4716349,tikTok,America/Boise,False,closedApp,,,,
1750560848.091501,tikTok,America/Boise,False,closedApp,,,,
1750561001.807368,tikTok,America/Boise,False,closedApp,,,,
1750566775.7290568,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750598467.5889359,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750600306.198755,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1680.0
1750601780.98632,tikTok,America/Boise,False,closedApp,,,,
1750602093.6724,tikTok,America/Boise,False,closedApp,,,,
1750605231.664392,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750606792.9741368,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750607826.529175,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750615372.811496,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,780.0
1750616137.151143,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750642035.056831,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750642446.73664,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1750642662.4136481,tikTok,America/Boise,False,closedApp,,,,
1750642810.0138202,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750642908.176863,tikTok,America/Boise,False,closedApp,,,,
1750643339.6585789,tikTok,America/Boise,False,closedApp,,,,
1750643463.02401,tikTok,America/Boise,False,closedApp,,,,
1750643830.3335772,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1620.0
1750643908.8721728,tikTok,America/Boise,False,closedApp,,,,
1750643989.212819,tikTok,America/Boise,False,closedApp,,,,
1750647398.063885,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1750647428.128899,tikTok,America/Boise,False,closedApp,,,,
1750647715.753907,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750647811.850181,tikTok,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750647913.762823,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750648631.803021,tikTok,America/Boise,False,closedApp,,,,
1750649652.111026,tikTok,America/Boise,False,closedApp,,,,
1750649732.305064,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750649839.12043,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750649876.318081,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750650179.500366,tikTok,America/Boise,False,closedApp,,,,
1750650227.4545112,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750650534.8166142,tikTok,America/Boise,False,closedApp,,,,
1750650771.4905581,tikTok,America/Boise,False,closedApp,,,,
1750650989.442772,instagram,America/Boise,False,dismissedAppOpening,breathingExercise,6.0,,
1750651006.308587,tikTok,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750651057.03567,tikTok,America/Boise,False,closedApp,,,,
1750651319.5227299,tikTok,America/Boise,False,closedApp,,,,
1750651831.2838879,instagram,America/Boise,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750693277.969891,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1750695700.952342,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,480.0
1750695763.766675,tikTok,America/Los_Angeles,False,closedApp,,,,
1750701354.941935,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1750702479.318657,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,540.0
1750703794.992034,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750720596.469922,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1750720971.486769,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750721001.339608,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1200.0
1750721453.927864,tikTok,America/Los_Angeles,False,closedApp,,,,
1750721512.960054,tikTok,America/Los_Angeles,False,closedApp,,,,
1750723519.6805902,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1750723746.16482,tikTok,America/Los_Angeles,False,closedApp,,,,
1750723797.6111898,tikTok,America/Los_Angeles,False,closedApp,,,,
1750723840.565198,tikTok,America/Los_Angeles,False,closedApp,,,,
1750725546.884583,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750736442.362289,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1750737669.213278,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750743891.7547622,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1750746091.896698,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1750746938.3945389,tikTok,America/Los_Angeles,False,closedApp,,,,
1750747021.833875,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750747063.203817,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1750747377.115016,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750747401.8790731,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1750747570.089991,tikTok,America/Los_Angeles,False,closedApp,,,,
1750747795.068925,tikTok,America/Los_Angeles,False,closedApp,,,,
1750773468.946186,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1750773856.4879808,tikTok,America/Los_Angeles,False,closedApp,,,,
1750774615.837232,tikTok,America/Los_Angeles,False,closedApp,,,,
1750774618.423208,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750775170.085332,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750776568.4528189,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1750776862.334739,tikTok,America/Los_Angeles,False,closedApp,,,,
1750777081.1021519,tikTok,America/Los_Angeles,False,closedApp,,,,
1750777456.184434,tikTok,America/Los_Angeles,False,closedApp,,,,
1750777662.4588761,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1750804006.391422,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1750804367.6531959,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750805653.632194,tikTok,America/Los_Angeles,False,closedApp,,,,
1750806212.072645,tikTok,America/Los_Angeles,False,closedApp,,,,
1750806484.30905,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750806681.384585,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750806763.082732,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750806767.863558,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
