timezone,timestamp,isReIntervention,app,resolution,interventionDuration,interventionType
America/Indiana/Indianapolis,1749171884.143207,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749172138.323296,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749172378.323296,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749172378.323296,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749176878.381118,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749179715.7158651,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749179955.7158651,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749179955.7158651,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749210420.019803,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749210660.019804,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749210660.019804,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749211743.5393748,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749211983.539376,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749211983.539376,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749249481.7455978,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749249721.7455978,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749249721.7455978,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749250195.386125,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749254947.265417,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749255187.265417,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749255187.265417,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749261081.958321,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749261321.958321,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749261321.958321,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749261636.826308,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749261876.826308,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749261876.826308,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749304488.4467092,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749304728.4467092,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749304728.4467092,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749304928.88855,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749305168.88855,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749305168.88855,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749310302.8336601,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749310542.8336601,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749310542.8336601,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749312675.218454,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749312915.2184548,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749312915.2184548,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749312926.236971,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749312918.4833531,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749313158.4833531,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749313158.4833531,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749340322.99214,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749340562.99214,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749340562.99214,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749340946.5501142,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749341186.550115,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749341186.550115,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749350118.4584708,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749350358.4584708,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749350358.458472,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749350873.278421,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749351113.2784219,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749351113.2784219,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749351123.11383,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749350961.154999,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749351201.154999,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749351201.154999,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749352299.236812,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749352123.902437,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749352363.902437,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749352363.902437,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749392657.302469,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749392897.30247,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749392897.30247,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749400196.58174,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749400436.5817409,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749400436.5817409,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749404971.281271,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749405211.281272,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749405211.281272,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749431145.9593549,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749431385.9593549,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749431385.9593549,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749436765.837827,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749437005.837827,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749437005.837827,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749437021.477263,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749438254.925364,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749439471.366411,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749441229.643697,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749441864.624147,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749441611.397902,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749441851.397903,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749441851.397903,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749442231.521766,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749442471.521766,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749442471.521766,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749470652.436264,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749470467.543077,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749470707.543077,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749470707.543077,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749513613.083308,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749513853.0833092,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749513853.0833092,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749520805.151088,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749521045.151088,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749521045.151088,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749559321.34588,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749559561.345881,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749559561.345881,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749559321.407508,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749559561.407508,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749559561.407508,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749597601.3843389,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749597841.3843389,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749597841.3843389,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749647926.298645,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749648166.298645,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749648166.298645,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749683881.169464,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749684121.169464,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749684121.169464,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749687427.416528,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749687667.416528,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749687667.4165292,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749687466.357798,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749687706.357798,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749687706.357798,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749690658.189615,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749690898.189615,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749690898.189615,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749773782.623205,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749774022.623205,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749774022.623205,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749777228.242007,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749777468.242007,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749777468.242007,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749782307.018556,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749782547.018557,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749782547.018557,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749788575.853004,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749788815.853004,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749788815.853005,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749819712.679019,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749819952.67902,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749819952.67902,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749823631.98321,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749823871.98321,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749823871.98321,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749832131.484643,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749832371.484644,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749832371.484644,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749838387.866745,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749838627.866745,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749838627.866745,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749858292.251079,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749858532.251079,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749858532.251079,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749865720.9746041,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1749865566.109468,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749865806.109468,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749865806.109468,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749908336.603331,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749908576.603331,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749908576.603332,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749911630.58505,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749911870.58505,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749911870.58505,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749913667.6284661,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749913907.628467,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749913907.628467,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749919137.672783,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749919377.6727839,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749919377.6727839,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749922601.565473,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749922841.565473,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749922841.565473,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749924451.705723,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749924691.705723,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749924691.705723,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749936890.167767,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749937130.167767,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749937130.167767,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749936989.9657102,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749937229.965711,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749937229.965711,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749951673.2119,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749951913.211901,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749951913.211901,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749955067.866689,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749955307.866689,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749955307.866689,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1749956853.129216,False,instagram,openedApp,,
America/Indiana/Indianapolis,1749957093.129216,False,instagram,closedApp,,
America/Indiana/Indianapolis,1749957093.129216,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750002264.85706,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750002504.85706,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750002504.85706,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750004005.626668,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750004245.626669,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750004245.626669,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750009896.900126,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750010136.900127,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750010136.900127,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750010948.627091,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750011188.627091,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750011188.627092,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750017981.935353,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750018221.935354,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750018221.935354,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750023582.257265,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750023822.257265,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750023822.257265,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750038058.207478,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750038298.207479,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750038298.207479,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750041652.412457,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750041892.412457,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750041892.412457,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750043804.5452828,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750044044.545284,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750044044.545284,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750074800.968958,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750075040.968958,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750075040.968958,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750079374.546938,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750079614.546938,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750079614.546938,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750112745.954572,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750112985.954572,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750112985.954572,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750121573.0687861,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750121813.0687861,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750121813.0687861,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750125251.186555,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750125491.1865559,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750125491.1865559,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750162846.4564428,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750163086.4564428,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750163086.4564428,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750163592.06281,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750163832.06281,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750163832.06281,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750163843.489541,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1750163946.809587,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1750179224.452986,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750179464.452987,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750179464.452987,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750196871.1154652,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750197111.1154652,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750197111.1154652,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750196875.101337,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750197115.101337,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750197115.101337,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750199347.2262359,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750199587.2262359,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750199587.2262359,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750202219.6157951,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750202459.6157951,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750202459.6157951,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750207748.8827891,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750207988.88279,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750207988.88279,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750210720.6779509,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750210960.6779509,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750210960.6779509,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750214521.767447,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750214761.767447,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750214761.767447,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750214851.280853,False,instagram,dismissedAppOpening,1.5,breathingExercise
America/Indiana/Indianapolis,1750214863.857967,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1750214745.659169,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750214985.659169,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750214985.659169,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750214995.937763,False,instagram,openedApp,1.5,breathingExercise
America/Indiana/Indianapolis,1750262007.638908,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750262247.638908,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750262247.638908,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750274432.449641,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750274672.449641,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750274672.449641,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750274697.73427,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750274937.73427,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750274937.73427,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750282447.7697911,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750282687.7697911,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750282687.7697911,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750294340.070434,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750294580.070435,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750294580.070435,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750297035.372617,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750297275.372617,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750297275.372617,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750300120.0768661,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750300360.0768661,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750300360.0768661,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750305935.10632,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750306175.10632,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750306175.10632,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750309742.4843569,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750309982.4843578,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750309982.4843578,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750335806.017477,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750336046.017478,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750336046.017478,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750336074.459127,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750336688.422481,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750336511.569868,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750336751.569869,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750336751.569869,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750350580.430273,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750350820.430273,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750350820.430273,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750359284.2645102,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750359524.264511,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750359524.264511,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750364460.1679602,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750364700.1679602,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750364700.1679611,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750369000.590701,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750369240.590702,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750369240.590702,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750374790.209399,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750375030.209399,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750375030.209399,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750378091.2124228,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750378331.2124228,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750378331.2124228,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750378093.886194,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750378333.886194,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750378333.886194,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750388035.70083,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750388275.70083,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750388275.70083,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750388809.995378,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750389049.995378,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750389049.995379,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750423141.636969,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750423381.63697,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750423381.63697,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750424564.187047,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750424804.187048,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750424804.187048,False,instagram,dismissedAppOpening,,
