timestamp,interventionType,resolution,interventionDuration,app,timezone,isReIntervention
1752252660.7905889,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752257204.649829,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752259681.502034,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752259797.4403281,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752262010.548193,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752265117.878643,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752272103.6471992,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752272599.501042,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752275558.895257,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752275562.2973309,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752309767.430543,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752342694.77053,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752342703.520397,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752342721.570221,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752344101.6989841,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752345047.02603,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752349268.787074,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752350579.146195,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752355076.814281,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752415937.5928612,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752416814.312808,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752418482.9208112,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752425373.204062,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752430580.2641811,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752431142.846671,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752432857.381765,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752440072.9918098,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752440830.1588612,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752465728.110443,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752465794.4870648,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752465937.3565369,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752466143.1944351,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752493399.413928,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752494058.779523,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752502553.005034,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752504536.2109818,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752507900.718295,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752508747.1928701,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752508837.807722,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752510938.6721911,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752515812.681872,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752529690.570642,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752533786.5133018,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752534354.4095101,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752540508.997803,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752544129.333078,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752583914.419081,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752584967.2090058,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752585985.36256,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752588878.085933,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752589205.494073,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752594180.198766,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752595299.576624,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752595697.892581,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752602584.598802,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752603960.096496,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752610549.268478,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752641143.9012299,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752668929.800239,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752673811.987339,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752673821.501072,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752674391.1067262,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752680823.284947,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752680841.935471,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752687751.817831,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752689292.1094089,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752692537.255255,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752696100.131242,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752696144.198453,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752699823.7140322,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752707066.842705,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752715766.829393,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752729621.7489738,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752729670.3219929,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752754956.896172,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752761922.069624,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752761996.4502811,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752762305.234201,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752779069.130548,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752779501.4328918,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752785391.58784,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752812155.3650951,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752842833.3758101,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752842878.628926,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752845255.697119,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752851845.73708,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752859724.925271,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752862011.389775,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752867359.178451,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752868882.22451,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752870034.180787,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752870939.939914,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752870947.2196078,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752871902.698072,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752872963.482646,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752873344.862196,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752873839.15025,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752877841.500835,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752879495.589447,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752881786.648828,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752883439.164672,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752889689.6378012,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752892099.5238109,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752895726.0292559,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752897205.6301699,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752899123.599914,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752901803.3695579,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752903304.034303,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752905104.4652271,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752905122.262439,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752905323.307585,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752934936.202458,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752935999.8711839,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1752937531.6663399,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752938125.239233,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1752939251.328906,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753018219.915216,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753020996.76984,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753023228.890263,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753031743.174478,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753045328.8765302,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753045409.044929,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753053085.130657,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753063870.276619,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753105494.603996,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753126244.722305,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753126759.970683,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753130434.7253032,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753131165.7700171,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753136055.113868,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753136829.543637,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753139503.4854422,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753141799.972857,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753145307.4359689,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753145407.4915671,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753145435.512984,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753145635.45288,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753146926.6228042,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753151332.724595,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753152503.570602,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753190311.381731,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753196563.4924011,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753200507.045683,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753207019.207138,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753207089.608008,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753207105.679582,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753212772.4067678,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753213105.490299,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753214282.054198,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753221317.769047,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753225234.542975,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753229069.247854,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753229606.006321,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753230612.124282,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753231656.0385041,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753243012.677269,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753276958.544197,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753277229.9109101,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753277656.799365,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753277723.4861531,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753286740.375457,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753290565.136836,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753290690.9475,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753293440.579863,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753298337.909581,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753298491.115061,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753299607.009306,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753299651.328041,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753308580.7799149,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753310415.4805121,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753313806.8244638,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753314153.074864,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753314156.3279061,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753316234.9977422,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753326665.691465,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753326699.083888,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753326748.08917,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753356878.961932,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753356910.547106,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753356968.308772,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753358275.282552,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753359083.65888,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753362415.629284,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753365247.7642012,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753372557.8832679,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753379968.323869,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753383927.20856,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753396066.540257,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753398894.6285949,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753398898.8823462,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753399175.484153,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753405690.3232188,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753409078.746622,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753411126.93137,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753411741.652489,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753412036.614423,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753428275.7209182,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753428303.713399,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753453484.486033,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753464215.016886,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753472885.538772,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753473156.979375,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753515248.658149,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753520523.5219522,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753545378.075769,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753549968.538629,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753576989.484832,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753577801.588202,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753582724.764204,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753583507.442703,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753585037.514854,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753589574.491848,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753602758.936405,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753602880.240251,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753628497.818081,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753628558.100102,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753632610.8900142,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753632674.6701999,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753633102.278156,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753633588.890691,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753637228.7193332,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753656704.988919,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753659579.371326,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753678220.9512758,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753679891.7274861,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753680268.496043,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753702878.873235,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753703291.794816,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753705853.6684499,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753712666.391269,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753712678.234126,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753725002.859663,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753730225.146795,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753731663.179538,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753735611.3852038,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753735640.776733,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753741226.836402,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753746192.4540892,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753746841.010607,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753792850.554044,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753793761.7669601,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753793901.974036,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753794243.854559,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753795066.511149,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753796265.440597,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753798492.355207,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753800053.83479,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753800127.6792731,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753800828.241813,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753802520.0771298,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753802541.378117,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753811334.535418,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753821085.9693441,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753836798.860094,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753836909.417101,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753876020.16697,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753876326.024982,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753879136.3415499,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753879197.4256492,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753884952.834398,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753887613.162076,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753891696.682921,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753892943.881171,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753899234.6746411,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753902584.283138,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753902806.324908,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753905544.299489,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753908885.33317,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753913235.677717,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753913255.4433289,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753962353.882635,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753962587.5805922,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753978568.058018,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1753979748.2621322,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753987958.985472,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1753992085.098603,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1754051272.920994,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1754053701.57892,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1754054724.699191,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1754055096.7273731,breathingExercise,dismissedAppOpening,6.0,instagram,America/Bogota,False
1754056478.244307,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1754056631.9348922,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1754059062.669446,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
1754059475.744193,breathingExercise,openedApp,6.0,instagram,America/Bogota,False
