resolution,timezone,app,interventionDuration,timestamp,isReIntervention,interventionType
openedApp,Africa/Johannesburg,instagram,3.0,1750968328.983203,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1750970010.575634,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751008349.8395262,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751008360.797735,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751008508.974381,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751009368.097079,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751009515.995379,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751022614.8483682,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751026548.0677,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751034604.419773,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751035490.093525,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751038330.595434,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751038400.2266269,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751041503.142093,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751042023.772389,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751042067.864367,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751048018.396146,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751050672.4990911,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751051178.085655,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751051222.020323,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751051437.8507838,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751052267.832755,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751093313.535481,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751093835.772046,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751093843.3427138,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751093864.484805,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751093874.2578921,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751094615.444713,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751095019.105772,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751096454.767443,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751097096.099431,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751097174.970255,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751097606.259661,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751098698.968476,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751103737.804659,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751114486.757146,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751115056.3567991,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751115126.126158,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751115346.970553,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751122509.915026,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751122715.637377,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751122758.042947,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751122785.304908,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751122907.937446,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751127032.690238,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751132029.393861,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751132456.379754,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751133038.0662909,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751133465.023161,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751134562.205751,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751136887.3461819,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751139458.503006,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751141019.953648,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751141023.836993,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751141036.362138,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751141451.7345328,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751142525.140973,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751143703.150382,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751145373.733954,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751178021.375107,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751178027.9012651,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751178799.943577,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751187130.084538,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751191616.861947,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751209513.025533,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751217709.7143621,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751218831.608718,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751219411.927058,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751219801.997572,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751219811.333156,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751221485.5307012,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751222714.656728,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751222795.6483579,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751223838.94374,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751224631.7647429,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751237780.079719,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751238636.798774,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751238913.3766441,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751239106.061832,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751239693.8960118,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751263255.658361,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751263670.5835938,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751264826.778633,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751273395.42454,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751281516.3064861,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751290118.6874561,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751290133.6384091,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751292819.918515,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751292822.860266,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751293868.811623,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751298718.438721,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751299581.325369,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751300497.705659,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751301088.239707,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751302948.896992,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751303000.5542002,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751322455.616835,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751323438.681353,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751323498.0694752,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751323542.294633,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751323624.742614,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751323661.650728,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751324423.286337,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751325267.083266,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751350551.824675,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751350558.176285,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751352525.625143,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751353514.258261,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751353524.735774,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751375956.9518728,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751380308.254148,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751383654.5892758,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751383657.9996061,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751383672.0960279,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751383785.605206,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751384555.056972,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751384662.351892,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751386208.17943,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751386386.556394,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751386534.098792,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751387830.649487,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751388570.814917,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751389082.334573,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751389980.522262,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751390110.8930058,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751390399.343165,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751394182.022073,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751436677.496292,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751437152.85676,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751437183.057024,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751439103.9594579,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751439552.1990728,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751439609.2332978,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751444526.104175,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751445153.089963,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751445713.353606,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751445726.6879702,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751445925.276101,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751456013.115279,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751470491.867371,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751470542.368489,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751471260.3361712,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751471284.652971,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751471760.2863588,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751472669.9473538,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751473782.423795,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751473831.622795,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751473895.279937,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751480710.959075,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751480953.4044352,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751480956.683918,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751480991.8215342,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751481091.176996,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751481590.708867,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751481948.9096231,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751482513.508945,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751482646.087346,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751482994.94586,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751483501.4180942,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751524145.482507,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751524237.500361,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751538398.8381891,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751538985.681972,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751540049.0683389,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751540106.0773969,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751549789.949184,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751551853.0907679,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751566294.125318,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751567168.89573,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751567257.94716,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751567262.374212,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751567292.3928108,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751567296.379647,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751608639.601907,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751608777.8240051,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751608851.7643971,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751613893.809936,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751614080.16553,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751614136.3968549,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751617875.6832519,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751641372.347709,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751647546.431333,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751648309.5206661,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751648491.1992378,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751649218.490886,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751651469.030016,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751656514.968797,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751657665.2424011,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751697480.439982,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751697489.589418,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751699209.064076,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751700220.179497,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751700879.458962,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751700995.224249,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751701212.8151932,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751701272.048699,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751703629.158904,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751718846.915211,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751725385.708722,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751727420.916892,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751733558.145162,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751733961.832324,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751734223.183227,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751734337.499296,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751734353.219245,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751734452.752465,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751734469.368002,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751734976.698071,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751736916.734102,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751737030.724781,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751737089.8281999,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751737970.857078,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751741854.708929,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751743018.820921,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751744066.170361,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751744700.809778,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751744717.380305,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751744871.671266,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751757494.865631,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751757935.195658,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751758181.9448,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751758356.9464831,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751758807.432178,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751759526.247929,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751759533.715292,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751759869.834666,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751760501.562437,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751760546.1006432,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751760573.234466,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751760656.889964,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751760887.2953892,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751760961.6558828,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751760971.6822171,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751761520.1953502,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751761893.675962,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751784757.400556,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751786221.468271,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751787774.4712238,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751788320.6195269,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751789131.2255201,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751789184.144145,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751789826.8304682,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751789828.733129,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751793560.88901,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751794244.0302448,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751794539.1221561,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751799767.072942,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751799826.9196029,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751799853.635648,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751822506.0136042,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751828686.2732549,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751829885.6699061,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751873618.910039,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751881873.1392322,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751881878.806209,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751881936.934044,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751882692.5968242,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751882703.778795,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751882737.254338,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751882916.460331,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751884262.8645911,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751884553.412623,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751885146.151793,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751892536.1363358,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751892541.003797,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751892545.959399,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751892872.899792,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751895181.098167,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751900803.8285851,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751900835.246042,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751901522.7935581,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751912356.6555629,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751922525.9260979,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751923140.707144,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751923662.0137448,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751923739.598074,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751975416.1435761,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751975417.71401,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751984436.305005,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751984897.454362,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1751985193.396082,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990312.8638911,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990319.51576,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990329.285368,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990333.187855,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990339.293392,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1751990363.2746081,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1752003096.014947,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1752003205.574081,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1752003605.3383188,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752006260.137844,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752006276.422103,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752006401.095286,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1752006710.772347,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,3.0,1752008741.2944322,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752008856.728456,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752035866.419388,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752035869.8027291,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,3.0,1752045161.569097,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752063071.898694,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752063075.767961,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752069309.440352,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752070883.8398361,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752073409.456521,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752073433.763644,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752073459.854958,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752073557.468905,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752073563.678393,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752073578.896233,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752079223.691821,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752079515.5166268,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752079530.068925,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752112523.532483,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752112623.6183991,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752112656.779593,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752112782.113291,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752142103.313703,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752142592.1029658,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752142789.259225,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752142852.893132,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752142914.817288,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752152219.5490742,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752153006.408355,False,breathingExercise
