timestamp,timezone,interventionDuration,isReIntervention,resolution,app,interventionType
1752468230.752382,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752468488.709773,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752471087.485229,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752471349.125918,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752471439.182617,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752471529.654671,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752472358.111206,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752473932.1199489,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752474031.605935,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752474681.035759,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752477549.073711,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752477816.9525309,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752479056.844425,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752483771.244879,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752484191.354151,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752494480.2061028,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752496416.205781,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752501540.962364,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752501609.249181,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752504695.9030828,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752504952.040618,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752505716.513936,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752507838.9859262,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752508197.175282,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752510735.8278031,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752511470.688082,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752511482.260674,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752511496.241619,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752511658.0528011,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752512143.4498,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752512577.7996721,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752544287.358911,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752545717.105125,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752545801.491685,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752546062.289819,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752547988.3036351,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752548095.5781279,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752548358.138592,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752548503.883251,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752548628.2370791,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752548735.521996,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752549386.614489,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752550148.621348,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752550842.204267,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752550969.932266,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752550980.1577868,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752551085.983097,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752554560.393124,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752555433.777643,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752555436.422642,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752557212.260755,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752557681.302552,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752557798.110981,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752557936.572322,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752558406.717581,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752558742.090485,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752560115.816613,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752560159.121948,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752560326.521873,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752566531.8385792,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752566742.919909,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752566926.913063,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752567067.184207,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752567322.421694,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752568052.383233,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752568702.966305,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752573546.0917358,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752633327.3365312,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752633548.2303,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752633717.848195,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752635025.317443,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752635588.552446,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752637888.1375852,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752638039.384892,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752646211.2198992,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752646831.004908,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752653928.317255,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752654108.0956979,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752654937.50392,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752655865.481719,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752658766.542221,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752659531.6930451,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752661332.0359812,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752661361.767776,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752669983.639571,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752670131.78014,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752670306.622902,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752670927.805506,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752670938.223748,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752675347.691921,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752716018.865687,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752716266.957787,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752716280.245072,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752717166.485973,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752717973.941015,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752718648.694858,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752722553.267961,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752727298.4094172,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752727657.0405931,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752728437.4047298,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752728507.793429,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752728786.011621,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752730044.652139,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752730945.530808,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752731384.8690782,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752731693.333181,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752731868.76233,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752731973.068283,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752737599.5751119,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752737655.92623,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752737747.577649,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752737780.335497,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752738428.2200341,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752738464.399805,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752739091.89228,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752739125.128885,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752740121.8063421,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752740313.730229,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752741244.556001,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752741582.818655,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752741940.295084,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752742152.79526,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752742262.705028,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752742606.56197,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752748816.525605,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752749459.1326342,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752756976.307585,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752757030.991212,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752757237.039002,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752759476.973623,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752803756.189712,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752804010.008482,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752804838.36023,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752806221.0289621,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752806663.895855,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752807140.62183,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752808868.903695,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752816036.6994162,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752816621.2034621,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752817226.9183931,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752818819.4953542,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752819751.5616732,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752820745.462609,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752826117.7528229,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752827387.049324,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752833469.063202,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752834399.05353,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752834884.882169,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752835118.63125,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752843094.745404,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752845808.960102,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752845914.890146,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752846868.7949572,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752846924.9932919,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752894086.538301,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752896319.200495,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752903561.815865,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752906494.757263,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752906883.9806461,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752907100.3792439,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752907960.910437,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752909791.256349,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752911026.516323,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752912006.4100862,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752913826.873631,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752919863.406873,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752920673.09558,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752920747.4702048,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752923114.7534862,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1752923197.857153,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752926310.291837,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752926327.277182,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752926372.644508,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752927785.9300308,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752927896.306889,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752927964.44445,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752929704.109199,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752930022.6865258,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752930304.641051,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752931159.810992,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752931360.010155,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752931455.020772,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752931846.069993,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752940598.064633,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752983526.181054,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752984022.978846,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752984281.0725598,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1752987674.019597,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1752988009.16189,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1752988608.019099,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753001208.162854,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753002079.076014,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753002482.0574589,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753002964.890167,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753003673.90659,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753005864.17478,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753007245.641433,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753008492.0561318,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753011293.990443,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753028204.755734,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753030692.138274,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753030768.143466,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753030794.2787871,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753030821.779789,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753064735.750689,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753068238.412045,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753073296.7518392,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753073339.23742,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753075254.394782,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753080030.895288,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753081206.158298,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753081371.993921,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753081382.246764,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753087212.8390942,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753087512.8737369,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753087582.683011,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753090291.6061249,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753090501.358885,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753090527.589618,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753093651.685338,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753094846.280174,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753094871.215092,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753094893.27717,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753095064.64529,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753095163.014817,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753095211.946028,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753096174.1940289,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753096979.387352,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753097674.619679,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753098489.8140678,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753112058.865672,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753150107.7768521,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753150286.554707,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753151847.992285,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753152373.509619,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753152525.174839,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753153060.008918,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753153152.703522,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753155162.422955,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753156235.28774,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753160936.971964,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753161444.383099,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753168520.0015922,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753169741.6106539,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753174330.8318481,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753175324.3563042,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753175625.2919722,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753177321.9408932,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753177417.4096298,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753177584.7160192,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753180433.025599,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753181882.977819,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753182155.980274,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753182239.903394,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753185785.6423578,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753193663.0559402,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753237878.737154,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753238302.531573,Asia/Kolkata,3.0,False,dismissedAppOpening,youtube,breathingExercise
1753239134.935787,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753239158.835515,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753239447.137185,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753239546.313657,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753240287.4433951,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753240348.258431,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753242086.127008,Asia/Kolkata,3.0,False,openedApp,youtube,breathingExercise
1753243043.981842,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753243125.853333,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753243921.788616,Asia/Kolkata,3.0,False,dismissedAppOpening,facebook,breathingExercise
1753243947.103766,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753247478.91853,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753250638.700749,Asia/Kolkata,3.0,False,openedApp,facebook,breathingExercise
1753256454.142848,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753256779.466095,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753257260.137912,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753257640.4398541,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753264692.890724,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753264930.704356,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753264945.837829,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753266379.567709,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753266679.2567592,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753267517.431971,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753270772.363549,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753280701.45538,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753281072.691365,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753326004.797481,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753326195.261406,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753327601.502094,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753329424.175494,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753329570.1511521,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753329648.983779,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753329951.607545,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753330054.180697,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753330573.906825,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753330886.220285,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753330900.690738,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753339835.802926,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753341727.49587,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753341892.983824,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753348217.540053,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753348413.170543,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753349103.937111,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753349431.006003,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753350075.8429852,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352107.021041,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352490.251822,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352605.87811,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352763.672865,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352839.4284182,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753352859.6971622,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753352876.93525,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753353680.641119,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753354173.29875,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753355074.229645,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753356047.7108579,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753356188.778928,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753411472.667228,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753414013.4320378,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753414092.9050121,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753414747.277251,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753419299.102787,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753421316.736435,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753421489.369,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753422097.350552,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753422926.879805,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753423051.891732,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753423125.612014,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753423205.6716719,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753424056.2762198,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753424626.0390701,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753426275.845056,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753426388.001974,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753426854.41102,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753427296.734868,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753427854.7600942,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753427995.986448,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753428107.045887,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753428578.9648871,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753428608.8718371,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753430263.207978,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753430695.1372519,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
